user_id,action_name,event_time,rank,user_activity_level
user_000147,买黄金,2026-06-28 00:32:00,2,high
user_000147,预约网点取号,2026-06-27 23:03:00,3,high
user_000148,查看基金净值,2026-06-30 00:45:00,1,high
user_000148,银行卡管理,2026-06-30 00:42:00,2,high
user_000148,大样本非近期高频_low_concentration_0754,2026-06-29 12:00:00,3,high
user_000149,大样本近期高频_0101,2026-06-29 12:19:00,1,high
user_000149,查还款结果,2026-06-29 08:49:00,2,high
user_000149,结构性存款,2026-06-29 08:46:00,3,high
user_000150,风险评估,2026-06-28 11:44:00,1,high
user_000150,预约网点取号,2026-06-28 11:41:00,2,high
user_000150,快捷支付,2026-06-28 11:38:00,3,high
user_000151,大样本非近期高频_low_lift_0457,2026-06-29 12:00:00,1,high
user_000151,大样本非近期高频_low_lift_0457,2026-06-29 11:00:00,2,high
user_000151,查银行卡,2026-06-29 08:16:00,3,high
user_000152,银行卡管理,2026-06-29 15:13:00,1,high
user_000152,查账户明细,2026-06-29 15:10:00,2,high
user_000152,大样本非近期高频_low_lift_0181,2026-06-29 12:00:00,3,high
user_000153,大样本非近期高频_low_concentration_0790,2026-06-29 12:00:00,1,high
user_000153,大样本非近期高频_low_concentration_0790,2026-06-29 11:00:00,2,high
user_000153,查账户明细,2026-06-29 03:42:00,3,high
user_000154,大样本近期高频_0322,2026-06-29 12:23:00,1,high
user_000154,大样本近期高频_0322,2026-06-29 07:06:00,2,high
user_000154,添加银行卡,2026-06-29 01:09:00,3,high
user_000155,大样本非近期高频_low_concentration_0118,2026-06-29 12:00:00,1,high
user_000155,大样本非近期高频_low_concentration_0118,2026-06-29 11:00:00,2,high
user_000155,预约网点取号,2026-06-29 04:23:00,3,high
user_000156,查看黄金行情,2026-06-30 06:05:00,1,high
user_000156,查银行卡,2026-06-30 06:02:00,2,high
user_000156,跨行转入,2026-06-29 15:05:00,3,high
user_000157,查还款结果,2026-06-30 04:52:00,1,high
user_000157,查交易结果,2026-06-30 04:49:00,2,high
user_000157,短信验证,2026-06-30 04:46:00,3,high
user_000158,大样本周期_daily_0912,2026-06-30 05:13:00,1,high
user_000158,大样本近期高频_0512,2026-06-29 12:56:00,2,high
user_000158,大样本近期高频_0512,2026-06-29 07:37:00,3,high
user_000159,查账户明细,2026-06-29 18:41:00,1,high
user_000159,查交易结果,2026-06-29 18:38:00,2,high
user_000159,风险评估,2026-06-29 18:35:00,3,high
user_000160,大样本周期_interval_0679,2026-06-29 18:12:00,1,high
user_000160,大样本近期高频_0279,2026-06-29 12:56:00,2,high
user_000160,大样本近期高频_0279,2026-06-29 07:18:00,3,high
user_000161,大样本近期高频_0717,2026-06-29 12:43:00,1,high
user_000161,大样本近期高频_0717,2026-06-29 07:02:00,2,high
user_000161,大样本近期高频_0717,2026-06-28 02:58:00,3,high
user_000162,快捷支付,2026-06-30 06:23:00,1,high
user_000162,银行卡管理,2026-06-30 06:20:00,2,high
user_000162,添加银行卡,2026-06-30 06:17:00,3,high
user_000163,跨行转入,2026-06-29 05:28:00,1,high
user_000163,买黄金,2026-06-29 05:25:00,2,high
user_000163,查交易结果,2026-06-28 23:13:00,3,high
user_000164,买黄金,2026-06-29 21:34:00,1,high
user_000164,查交易明细,2026-06-29 21:31:00,2,high
user_000164,短信验证,2026-06-29 21:28:00,3,high
user_000165,查看基金净值,2026-06-29 20:09:00,1,high
user_000165,结构性存款,2026-06-29 20:06:00,2,high
user_000165,大样本近期高频_0751,2026-06-29 12:37:00,3,high
user_000166,大样本近期高频_0210,2026-06-29 12:00:00,1,high
user_000166,大样本近期高频_0210,2026-06-29 07:20:00,2,high
user_000166,大样本近期高频_0210,2026-06-28 02:00:00,3,high
user_000167,跨行转入,2026-06-30 08:28:00,1,high
user_000167,查交易明细,2026-06-30 08:25:00,2,high
user_000167,查看理财产品,2026-06-30 08:22:00,3,high
user_000168,大样本非近期高频_low_count_0572,2026-06-29 12:00:00,1,high
user_000168,大样本非近期高频_low_count_0572,2026-06-29 11:00:00,2,high
user_000168,大样本非近期高频_low_count_0572,2026-06-28 10:00:00,3,high
user_000169,查账户明细,2026-06-30 01:44:00,1,high
user_000169,查看理财产品,2026-06-30 01:41:00,2,high
user_000169,跨行转入,2026-06-30 01:38:00,3,high
user_000170,大样本近期高频_0225,2026-06-29 12:46:00,1,high
user_000170,大样本近期高频_0225,2026-06-29 07:37:00,2,high
user_000170,短信验证,2026-06-28 23:35:00,3,high
user_000171,收款码,2026-06-29 22:54:00,1,high
user_000171,添加银行卡,2026-06-29 22:51:00,2,high
user_000171,短信验证,2026-06-29 22:48:00,3,high
user_000172,大样本周期_interval_0067,2026-06-29 18:12:00,1,high
user_000172,查还款结果,2026-06-29 09:27:00,2,high
user_000172,添加银行卡,2026-06-29 09:24:00,3,high
user_000173,大样本非近期高频_low_concentration_0546,2026-06-29 12:00:00,1,high
user_000173,大样本非近期高频_low_concentration_0546,2026-06-29 11:00:00,2,high
user_000173,短信验证,2026-06-29 07:50:00,3,high
user_000174,大样本非近期高频_low_count_0488,2026-06-29 12:00:00,1,high
user_000174,大样本非近期高频_low_count_0488,2026-06-29 11:00:00,2,high
user_000174,查看理财产品,2026-06-28 15:46:00,3,high
user_000175,大样本非近期高频_low_lift_0645,2026-06-29 12:00:00,1,high
user_000175,大样本非近期高频_low_lift_0645,2026-06-29 11:00:00,2,high
user_000175,风险评估,2026-06-29 04:48:00,3,high
user_000176,查看理财产品,2026-06-29 14:43:00,1,high
user_000176,跨行转入,2026-06-29 14:40:00,2,high
user_000176,银行卡管理,2026-06-29 14:37:00,3,high
user_000177,大样本非近期高频_long_term_high_freq_0319,2026-06-29 12:00:00,1,high
user_000177,大样本非近期高频_long_term_high_freq_0319,2026-06-29 11:00:00,2,high
user_000177,添加银行卡,2026-06-29 10:26:00,3,high
user_000178,风险评估,2026-06-30 11:46:00,1,high
user_000178,查还款结果,2026-06-30 11:43:00,2,high
user_000178,结构性存款,2026-06-30 11:40:00,3,high
user_000179,大样本非近期高频_low_concentration_0054,2026-06-29 12:00:00,1,high
user_000179,大样本非近期高频_low_concentration_0054,2026-06-29 11:00:00,2,high
user_000179,查银行卡,2026-06-28 11:43:00,3,high
user_000180,大样本近期高频_0378,2026-06-29 12:03:00,1,high
user_000180,查银行卡,2026-06-29 09:38:00,2,high
user_000180,跨行转入,2026-06-29 09:35:00,3,high
user_000181,跨行转入,2026-06-29 23:12:00,1,high
user_000181,预约网点取号,2026-06-29 23:09:00,2,high
user_000181,查账户明细,2026-06-28 12:42:00,3,high
user_000182,预约网点取号,2026-06-30 07:27:00,1,high
user_000182,结构性存款,2026-06-30 07:24:00,2,high
user_000182,大样本近期高频_0221,2026-06-29 12:28:00,3,high
user_000183,大样本周期_monthly_0362,2026-06-28 12:12:00,1,high
user_000183,查账户明细,2026-06-28 03:44:00,2,high
user_000183,快捷支付,2026-06-28 03:41:00,3,high
user_000184,查账户明细,2026-06-29 22:54:00,1,high
user_000184,查还款结果,2026-06-29 22:51:00,2,high
user_000184,快捷支付,2026-06-29 22:48:00,3,high
user_000185,大样本非近期高频_low_concentration_0018,2026-06-29 12:00:00,1,high
user_000185,大样本非近期高频_low_concentration_0018,2026-06-29 11:00:00,2,high
user_000185,查看理财产品,2026-06-29 02:29:00,3,high
user_000186,大样本非近期高频_low_lift_0425,2026-06-29 12:00:00,1,high
user_000186,大样本非近期高频_low_lift_0425,2026-06-29 11:00:00,2,high
user_000186,大样本非近期高频_low_lift_0425,2026-06-28 10:00:00,3,high
user_000187,大样本周期_interval_0811,2026-06-29 18:12:00,1,high
user_000187,大样本近期高频_0411,2026-06-29 12:17:00,2,high
user_000187,大样本近期高频_0411,2026-06-29 07:06:00,3,high
user_000188,大样本非近期高频_low_count_0724,2026-06-29 12:00:00,1,high
user_000188,大样本非近期高频_low_count_0724,2026-06-29 11:00:00,2,high
user_000188,大样本非近期高频_low_count_0724,2026-06-28 10:00:00,3,high
user_000189,查看基金净值,2026-06-30 02:46:00,1,high
user_000189,查交易明细,2026-06-30 02:43:00,2,high
user_000189,快捷支付,2026-06-30 02:40:00,3,high
user_000190,大样本近期高频_0350,2026-06-29 12:48:00,1,high
user_000190,大样本近期高频_0350,2026-06-29 07:41:00,2,high
user_000190,添加银行卡,2026-06-28 05:37:00,3,high
user_000191,风险评估,2026-06-29 16:24:00,1,high
user_000191,查还款结果,2026-06-29 16:21:00,2,high
user_000191,大样本近期高频_0666,2026-06-29 12:59:00,3,high
user_000192,大样本周期_daily_0336,2026-06-30 05:13:00,1,high
user_000192,查看理财产品,2026-06-29 13:03:00,2,high
user_000192,查还款结果,2026-06-29 13:00:00,3,high
user_000193,跨行转入,2026-06-29 18:36:00,1,high
user_000193,查交易结果,2026-06-29 18:33:00,2,high
user_000193,大样本非近期高频_low_concentration_0506,2026-06-29 12:00:00,3,high
user_000194,快捷支付,2026-06-30 00:43:00,1,high
user_000194,查看黄金行情,2026-06-30 00:40:00,2,high
user_000194,大样本非近期高频_low_lift_0357,2026-06-29 12:00:00,3,high
user_000195,查账户明细,2026-06-29 13:54:00,1,high
user_000195,快捷支付,2026-06-29 13:51:00,2,high
user_000195,查银行卡,2026-06-29 13:48:00,3,high
user_000196,查银行卡,2026-06-30 09:15:00,1,high
user_000196,添加银行卡,2026-06-30 09:12:00,2,high
user_000196,收款码,2026-06-30 09:09:00,3,high
user_000197,收款码,2026-06-30 05:53:00,1,high
user_000197,查看黄金行情,2026-06-30 05:50:00,2,high
user_000197,查账户明细,2026-06-30 05:47:00,3,high
user_000198,大样本非近期高频_low_count_0656,2026-06-29 12:00:00,1,high
user_000198,大样本非近期高频_low_count_0656,2026-06-29 11:00:00,2,high
user_000198,查账户明细,2026-06-28 11:32:00,3,high
user_000199,大样本近期高频_0167,2026-06-29 12:55:00,1,high
user_000199,大样本近期高频_0167,2026-06-29 07:24:00,2,high
user_000199,查还款结果,2026-06-29 03:24:00,3,high
user_000200,跨行转入,2026-06-30 09:06:00,1,high
user_000200,查银行卡,2026-06-30 09:03:00,2,high
user_000200,查看理财产品,2026-06-30 09:00:00,3,high
user_000201,添加银行卡,2026-06-29 11:20:00,1,high
user_000201,预约网点取号,2026-06-29 11:17:00,2,high
user_000201,跨行转入,2026-06-29 11:14:00,3,high
user_000202,查交易结果,2026-06-29 18:45:00,1,high
user_000202,查还款结果,2026-06-29 18:42:00,2,high
user_000202,查看黄金行情,2026-06-29 18:39:00,3,high
user_000203,大样本非近期高频_long_term_high_freq_0055,2026-06-29 12:00:00,1,high
user_000203,大样本非近期高频_long_term_high_freq_0055,2026-06-29 11:00:00,2,high
user_000203,快捷支付,2026-06-29 03:22:00,3,high
user_000204,添加银行卡,2026-06-29 21:31:00,1,high
user_000204,结构性存款,2026-06-29 21:28:00,2,high
user_000204,查交易明细,2026-06-29 21:25:00,3,high
user_000205,查交易结果,2026-06-29 19:35:00,1,high
user_000205,快捷支付,2026-06-29 19:32:00,2,high
user_000205,大样本非近期高频_low_count_0236,2026-06-29 12:00:00,3,high
user_000206,大样本周期_interval_0739,2026-06-29 18:12:00,1,high
user_000206,大样本近期高频_0339,2026-06-29 12:49:00,2,high
user_000206,大样本近期高频_0339,2026-06-29 07:04:00,3,high
user_000207,查账户明细,2026-06-29 17:23:00,1,high
user_000207,查看理财产品,2026-06-29 17:20:00,2,high
user_000207,结构性存款,2026-06-29 17:17:00,3,high
user_000208,大样本近期高频_0106,2026-06-29 12:54:00,1,high
user_000208,风险评估,2026-06-29 10:22:00,2,high
user_000208,查还款结果,2026-06-29 10:19:00,3,high
user_000209,大样本近期高频_0695,2026-06-29 12:42:00,1,high
user_000209,大样本近期高频_0695,2026-06-29 07:29:00,2,high
user_000209,跨行转入,2026-06-28 15:35:00,3,high
user_000210,大样本周期_interval_0319,2026-06-29 18:12:00,1,high
user_000210,查看黄金行情,2026-06-29 15:07:00,2,high
user_000210,买黄金,2026-06-29 15:04:00,3,high
user_000211,风险评估,2026-06-29 14:32:00,1,high
user_000211,收款码,2026-06-29 14:29:00,2,high
user_000211,大样本非近期高频_long_term_high_freq_0151,2026-06-29 12:00:00,3,high
user_000212,短信验证,2026-06-30 10:39:00,1,high
user_000212,跨行转入,2026-06-30 10:36:00,2,high
user_000212,查交易结果,2026-06-29 13:53:00,3,high
user_000213,大样本周期_interval_0283,2026-06-29 18:12:00,1,high
user_000213,银行卡管理,2026-06-29 12:24:00,2,high
user_000213,查交易结果,2026-06-29 12:21:00,3,high
user_000214,风险评估,2026-06-30 05:22:00,1,high
user_000214,收款码,2026-06-30 05:19:00,2,high
user_000214,大样本周期_daily_0084,2026-06-30 05:12:00,3,high
user_000215,大样本周期_daily_0076,2026-06-30 05:12:00,1,high
user_000215,预约网点取号,2026-06-29 13:32:00,2,high
user_000215,查交易明细,2026-06-29 13:29:00,3,high
user_000216,收款码,2026-06-30 00:41:00,1,high
user_000216,快捷支付,2026-06-30 00:38:00,2,high
user_000216,风险评估,2026-06-30 00:35:00,3,high
user_000217,大样本周期_daily_0416,2026-06-30 05:13:00,1,high
user_000217,大样本近期高频_0016,2026-06-29 12:42:00,2,high
user_000217,大样本近期高频_0016,2026-06-29 07:34:00,3,high
user_000218,快捷支付,2026-06-30 02:15:00,1,high
user_000218,风险评估,2026-06-30 02:12:00,2,high
user_000218,大样本近期高频_0359,2026-06-29 12:01:00,3,high
user_000219,银行卡管理,2026-06-29 17:23:00,1,high
user_000219,添加银行卡,2026-06-29 17:20:00,2,high
user_000219,大样本近期高频_0697,2026-06-29 12:00:00,3,high
user_000220,添加银行卡,2026-06-30 09:42:00,1,high
user_000220,银行卡管理,2026-06-30 09:39:00,2,high
user_000220,查还款结果,2026-06-30 09:36:00,3,high
user_000221,风险评估,2026-06-30 06:53:00,1,high
user_000221,预约网点取号,2026-06-30 06:50:00,2,high
user_000221,查交易明细,2026-06-30 06:47:00,3,high
user_000222,查看黄金行情,2026-06-30 06:36:00,1,high
user_000222,查看基金净值,2026-06-30 06:33:00,2,high
user_000222,预约网点取号,2026-06-30 06:30:00,3,high
user_000223,大样本近期高频_0610,2026-06-29 12:47:00,1,high
user_000223,大样本近期高频_0610,2026-06-29 07:50:00,2,high
user_000223,添加银行卡,2026-06-28 18:27:00,3,high
user_000224,查交易结果,2026-06-29 19:36:00,1,high
user_000224,收款码,2026-06-29 19:33:00,2,high
user_000224,短信验证,2026-06-27 12:46:00,3,high
user_000225,查看基金净值,2026-06-30 09:15:00,1,high
user_000225,查看黄金行情,2026-06-30 09:12:00,2,high
user_000225,快捷支付,2026-06-30 09:09:00,3,high
user_000226,大样本周期_daily_0612,2026-06-30 05:12:00,1,high
user_000226,大样本近期高频_0212,2026-06-29 12:10:00,2,high
user_000226,大样本近期高频_0212,2026-06-29 07:12:00,3,high
user_000227,查看黄金行情,2026-06-30 01:43:00,1,high
user_000227,快捷支付,2026-06-30 01:40:00,2,high
user_000227,收款码,2026-06-29 10:03:00,3,high
user_000228,大样本近期高频_0778,2026-06-29 12:01:00,1,high
user_000228,大样本近期高频_0778,2026-06-29 07:45:00,2,high
user_000228,买黄金,2026-06-29 05:23:00,3,high
user_000229,大样本周期_monthly_0106,2026-06-28 12:12:00,1,high
user_000229,查账户明细,2026-06-27 11:21:00,2,high
user_000229,短信验证,2026-06-27 11:18:00,3,high
user_000230,查看理财产品,2026-06-29 15:14:00,1,high
user_000230,查交易明细,2026-06-29 15:11:00,2,high
user_000230,结构性存款,2026-06-29 15:08:00,3,high
user_000231,添加银行卡,2026-06-30 09:37:00,1,high
user_000231,查还款结果,2026-06-30 09:34:00,2,high
user_000231,查账户明细,2026-06-30 09:31:00,3,high
user_000232,收款码,2026-06-27 04:45:00,1,high
user_000232,查银行卡,2026-06-27 04:42:00,2,high
user_000232,预约网点取号,2026-06-27 04:39:00,3,high
user_000233,大样本非近期高频_low_count_0232,2026-06-29 12:00:00,1,high
user_000233,大样本非近期高频_low_count_0232,2026-06-29 11:00:00,2,high
user_000233,查账户明细,2026-06-29 07:21:00,3,high
user_000234,查看理财产品,2026-06-29 16:10:00,1,high
user_000234,查交易结果,2026-06-29 16:07:00,2,high
user_000234,预约网点取号,2026-06-29 16:04:00,3,high
user_000235,大样本周期_daily_0712,2026-06-30 05:13:00,1,high
user_000235,查银行卡,2026-06-29 14:08:00,2,high
user_000235,风险评估,2026-06-29 14:05:00,3,high
user_000236,查银行卡,2026-06-29 19:20:00,1,high
user_000236,查账户明细,2026-06-29 19:17:00,2,high
user_000236,大样本非近期高频_long_term_high_freq_0019,2026-06-29 12:00:00,3,high
user_000237,大样本周期_daily_0256,2026-06-30 05:13:00,1,high
user_000237,大样本周期_daily_0256,2026-06-29 05:12:00,2,high
user_000237,预约网点取号,2026-06-28 19:49:00,3,high
user_000238,大样本近期高频_0306,2026-06-29 12:22:00,1,high
user_000238,查账户明细,2026-06-29 12:15:00,2,high
user_000238,查交易明细,2026-06-29 12:12:00,3,high
user_000239,查账户明细,2026-06-29 18:43:00,1,high
user_000239,跨行转入,2026-06-29 18:40:00,2,high
user_000239,风险评估,2026-06-29 18:37:00,3,high
user_000240,大样本周期_daily_0096,2026-06-30 05:13:00,1,high
user_000240,大样本周期_daily_0096,2026-06-29 05:12:00,2,high
user_000240,查交易结果,2026-06-28 23:20:00,3,high
user_000241,跨行转入,2026-06-29 21:13:00,1,high
user_000241,结构性存款,2026-06-29 21:10:00,2,high
user_000241,查交易明细,2026-06-29 21:07:00,3,high
