user_id,sequence,sequence_length,support_count,last_time,transition_confidence,sequence_score,next_action_candidate
user_000244,预约网点取号 -> 收款码 -> 短信验证,3,2,2026-06-16 03:19:00,0.666667,0.544535,短信验证
user_000245,大样本链路_0573_步骤1 -> 大样本链路_0573_步骤2 -> 大样本链路_0573_步骤3,3,3,2026-06-24 08:58:00,1.0,1.356276,大样本链路_0573_步骤3
user_000245,大样本链路_1173_步骤1 -> 大样本链路_1173_步骤2 -> 大样本链路_1173_步骤3,3,3,2026-06-18 08:58:00,1.0,1.110425,大样本链路_1173_步骤3
user_000247,银行卡管理 -> 短信验证 -> 查看理财产品,3,2,2026-03-09 14:51:00,0.666667,0.020408,查看理财产品
user_000248,大样本链路_0012_步骤1 -> 大样本链路_0012_步骤2,2,4,2026-06-24 08:30:00,1.0,1.311306,大样本链路_0012_步骤2
user_000248,大样本链路_0612_步骤1 -> 大样本链路_0612_步骤2,2,4,2026-06-18 08:30:00,1.0,1.073607,大样本链路_0612_步骤2
user_000249,大样本链路_1057_步骤1 -> 大样本链路_1057_步骤2 -> 大样本链路_1057_步骤3,3,3,2026-06-24 08:58:00,1.0,1.356276,大样本链路_1057_步骤3
user_000249,大样本链路_0457_步骤1 -> 大样本链路_0457_步骤2 -> 大样本链路_0457_步骤3,3,3,2026-06-19 08:58:00,1.0,1.148063,大样本链路_0457_步骤3
user_000252,大样本链路_0539_步骤1 -> 大样本链路_0539_步骤2 -> 大样本链路_0539_步骤3 -> 大样本链路_0539_步骤4 -> 大样本链路_0539_步骤5,5,3,2026-06-25 09:56:00,1.0,1.521142,大样本链路_0539_步骤5
user_000252,大样本链路_1139_步骤1 -> 大样本链路_1139_步骤2 -> 大样本链路_1139_步骤3 -> 大样本链路_1139_步骤4 -> 大样本链路_1139_步骤5,5,3,2026-06-19 09:56:00,1.0,1.245406,大样本链路_1139_步骤5
user_000258,大样本链路_0928_步骤1 -> 大样本链路_0928_步骤2,2,4,2026-06-21 08:30:00,1.0,1.186519,大样本链路_0928_步骤2
user_000258,大样本链路_0328_步骤1 -> 大样本链路_0328_步骤2,2,3,2026-06-02 08:30:00,0.75,0.406878,大样本链路_0328_步骤2
user_000265,大样本链路_0517_步骤1 -> 大样本链路_0517_步骤2 -> 大样本链路_0517_步骤3,3,3,2026-06-25 08:58:00,1.0,1.402247,大样本链路_0517_步骤3
user_000265,大样本链路_1117_步骤1 -> 大样本链路_1117_步骤2 -> 大样本链路_1117_步骤3,3,3,2026-06-19 08:58:00,1.0,1.148063,大样本链路_1117_步骤3
user_000266,大样本链路_0199_步骤1 -> 大样本链路_0199_步骤2 -> 大样本链路_0199_步骤3 -> 大样本链路_0199_步骤4 -> 大样本链路_0199_步骤5,5,3,2026-06-24 09:56:00,1.0,1.471273,大样本链路_0199_步骤5
user_000266,大样本链路_0799_步骤1 -> 大样本链路_0799_步骤2 -> 大样本链路_0799_步骤3 -> 大样本链路_0799_步骤4 -> 大样本链路_0799_步骤5,5,3,2026-06-18 09:56:00,1.0,1.204577,大样本链路_0799_步骤5
user_000269,大样本链路_0642_步骤1 -> 大样本链路_0642_步骤2 -> 大样本链路_0642_步骤3 -> 大样本链路_0642_步骤4,4,3,2026-06-21 09:30:00,1.0,1.330462,大样本链路_0642_步骤4
user_000269,大样本链路_0042_步骤1 -> 大样本链路_0042_步骤2 -> 大样本链路_0042_步骤3 -> 大样本链路_0042_步骤4,4,3,2026-06-16 09:30:00,1.0,1.126212,大样本链路_0042_步骤4
user_000269,查交易结果 -> 查看基金净值,2,3,2026-06-25 12:52:00,0.75,0.881165,查看基金净值
user_000273,大样本链路_0176_步骤1 -> 大样本链路_0176_步骤2,2,4,2026-06-25 08:30:00,1.0,1.355753,大样本链路_0176_步骤2
user_000273,大样本链路_0776_步骤1 -> 大样本链路_0776_步骤2,2,3,2026-06-05 08:30:00,0.75,0.44967,大样本链路_0776_步骤2
user_000274,大样本链路_0235_步骤1 -> 大样本链路_0235_步骤2 -> 大样本链路_0235_步骤3 -> 大样本链路_0235_步骤4 -> 大样本链路_0235_步骤5,5,3,2026-06-21 09:56:00,1.0,1.331263,大样本链路_0235_步骤5
user_000274,大样本链路_0835_步骤1 -> 大样本链路_0835_步骤2 -> 大样本链路_0835_步骤3 -> 大样本链路_0835_步骤4 -> 大样本链路_0835_步骤5,5,3,2026-06-15 09:56:00,1.0,1.089946,大样本链路_0835_步骤5
user_000278,大样本链路_1178_步骤1 -> 大样本链路_1178_步骤2 -> 大样本链路_1178_步骤3 -> 大样本链路_1178_步骤4,4,3,2026-06-24 09:30:00,1.0,1.470388,大样本链路_1178_步骤4
user_000278,大样本链路_0578_步骤1 -> 大样本链路_0578_步骤2 -> 大样本链路_0578_步骤3 -> 大样本链路_0578_步骤4,4,3,2026-06-19 09:30:00,1.0,1.244657,大样本链路_0578_步骤4
user_000279,大样本链路_1138_步骤1 -> 大样本链路_1138_步骤2 -> 大样本链路_1138_步骤3 -> 大样本链路_1138_步骤4,4,3,2026-06-20 09:30:00,1.0,1.286844,大样本链路_1138_步骤4
user_000279,大样本链路_0538_步骤1 -> 大样本链路_0538_步骤2 -> 大样本链路_0538_步骤3 -> 大样本链路_0538_步骤4,4,3,2026-06-15 09:30:00,1.0,1.08929,大样本链路_0538_步骤4
user_000282,大样本链路_0158_步骤1 -> 大样本链路_0158_步骤2 -> 大样本链路_0158_步骤3 -> 大样本链路_0158_步骤4,4,3,2026-06-21 09:30:00,1.0,1.330462,大样本链路_0158_步骤4
user_000282,大样本链路_0758_步骤1 -> 大样本链路_0758_步骤2 -> 大样本链路_0758_步骤3 -> 大样本链路_0758_步骤4,4,3,2026-06-15 09:30:00,1.0,1.08929,大样本链路_0758_步骤4
user_000283,大样本链路_0234_步骤1 -> 大样本链路_0234_步骤2 -> 大样本链路_0234_步骤3 -> 大样本链路_0234_步骤4,4,3,2026-06-22 09:30:00,1.0,1.375558,大样本链路_0234_步骤4
user_000283,大样本链路_0834_步骤1 -> 大样本链路_0834_步骤2 -> 大样本链路_0834_步骤3 -> 大样本链路_0834_步骤4,4,3,2026-06-16 09:30:00,1.0,1.126212,大样本链路_0834_步骤4
user_000286,大样本链路_0121_步骤1 -> 大样本链路_0121_步骤2 -> 大样本链路_0121_步骤3,3,3,2026-06-25 08:58:00,1.0,1.402247,大样本链路_0121_步骤3
user_000286,大样本链路_0721_步骤1 -> 大样本链路_0721_步骤2 -> 大样本链路_0721_步骤3,3,3,2026-06-19 08:58:00,1.0,1.148063,大样本链路_0721_步骤3
user_000287,大样本链路_0058_步骤1 -> 大样本链路_0058_步骤2 -> 大样本链路_0058_步骤3 -> 大样本链路_0058_步骤4,4,3,2026-06-22 09:30:00,1.0,1.375558,大样本链路_0058_步骤4
user_000287,大样本链路_0658_步骤1 -> 大样本链路_0658_步骤2 -> 大样本链路_0658_步骤3 -> 大样本链路_0658_步骤4,4,3,2026-06-16 09:30:00,1.0,1.126212,大样本链路_0658_步骤4
user_000288,大样本链路_0640_步骤1 -> 大样本链路_0640_步骤2,2,4,2026-06-23 08:30:00,1.0,1.268317,大样本链路_0640_步骤2
user_000288,大样本链路_0040_步骤1 -> 大样本链路_0040_步骤2,2,4,2026-06-18 08:30:00,1.0,1.073607,大样本链路_0040_步骤2
user_000289,大样本链路_1160_步骤1 -> 大样本链路_1160_步骤2,2,4,2026-06-20 08:30:00,1.0,1.14762,大样本链路_1160_步骤2
user_000289,大样本链路_0560_步骤1 -> 大样本链路_0560_步骤2,2,4,2026-06-15 08:30:00,1.0,0.97144,大样本链路_0560_步骤2
user_000292,大样本链路_0111_步骤1 -> 大样本链路_0111_步骤2 -> 大样本链路_0111_步骤3 -> 大样本链路_0111_步骤4 -> 大样本链路_0111_步骤5,5,3,2026-06-24 09:56:00,1.0,1.471273,大样本链路_0111_步骤5
user_000292,大样本链路_0711_步骤1 -> 大样本链路_0711_步骤2 -> 大样本链路_0711_步骤3 -> 大样本链路_0711_步骤4 -> 大样本链路_0711_步骤5,5,3,2026-06-18 09:56:00,1.0,1.204577,大样本链路_0711_步骤5
user_000295,大样本链路_1171_步骤1 -> 大样本链路_1171_步骤2 -> 大样本链路_1171_步骤3 -> 大样本链路_1171_步骤4 -> 大样本链路_1171_步骤5,5,3,2026-06-20 09:56:00,1.0,1.287619,大样本链路_1171_步骤5
user_000295,大样本链路_0571_步骤1 -> 大样本链路_0571_步骤2 -> 大样本链路_0571_步骤3 -> 大样本链路_0571_步骤4 -> 大样本链路_0571_步骤5,5,3,2026-06-15 09:56:00,1.0,1.089946,大样本链路_0571_步骤5
user_000296,大样本链路_0902_步骤1 -> 大样本链路_0902_步骤2 -> 大样本链路_0902_步骤3 -> 大样本链路_0902_步骤4,4,3,2026-06-25 09:30:00,1.0,1.520227,大样本链路_0902_步骤4
user_000296,大样本链路_0302_步骤1 -> 大样本链路_0302_步骤2 -> 大样本链路_0302_步骤3 -> 大样本链路_0302_步骤4,4,3,2026-06-20 09:30:00,1.0,1.286844,大样本链路_0302_步骤4
user_000299,大样本链路_1146_步骤1 -> 大样本链路_1146_步骤2 -> 大样本链路_1146_步骤3 -> 大样本链路_1146_步骤4,4,3,2026-06-23 09:30:00,1.0,1.422183,大样本链路_1146_步骤4
user_000299,大样本链路_0546_步骤1 -> 大样本链路_0546_步骤2 -> 大样本链路_0546_步骤3 -> 大样本链路_0546_步骤4,4,3,2026-06-18 09:30:00,1.0,1.203852,大样本链路_0546_步骤4
user_000300,大样本链路_1045_步骤1 -> 大样本链路_1045_步骤2 -> 大样本链路_1045_步骤3,3,3,2026-06-25 08:58:00,1.0,1.402247,大样本链路_1045_步骤3
user_000300,大样本链路_0445_步骤1 -> 大样本链路_0445_步骤2 -> 大样本链路_0445_步骤3,3,3,2026-06-20 08:58:00,1.0,1.186977,大样本链路_0445_步骤3
user_000305,大样本链路_1083_步骤1 -> 大样本链路_1083_步骤2 -> 大样本链路_1083_步骤3 -> 大样本链路_1083_步骤4 -> 大样本链路_1083_步骤5,5,3,2026-06-20 09:56:00,1.0,1.287619,大样本链路_1083_步骤5
user_000305,大样本链路_0483_步骤1 -> 大样本链路_0483_步骤2 -> 大样本链路_0483_步骤3 -> 大样本链路_0483_步骤4 -> 大样本链路_0483_步骤5,5,3,2026-06-15 09:56:00,1.0,1.089946,大样本链路_0483_步骤5
user_000314,大样本链路_0168_步骤1 -> 大样本链路_0168_步骤2,2,4,2026-06-22 08:30:00,1.0,1.226736,大样本链路_0168_步骤2
user_000314,大样本链路_0768_步骤1 -> 大样本链路_0768_步骤2,2,3,2026-06-16 08:30:00,0.75,0.648836,大样本链路_0768_步骤2
user_000317,查看基金净值 -> 预约网点取号,2,3,2026-06-14 22:31:00,0.75,0.618923,预约网点取号
user_000319,大样本链路_0309_步骤1 -> 大样本链路_0309_步骤2 -> 大样本链路_0309_步骤3,3,3,2026-06-24 08:58:00,1.0,1.356276,大样本链路_0309_步骤3
user_000319,大样本链路_0909_步骤1 -> 大样本链路_0909_步骤2 -> 大样本链路_0909_步骤3,3,3,2026-06-18 08:58:00,1.0,1.110425,大样本链路_0909_步骤3
user_000320,大样本链路_0595_步骤1 -> 大样本链路_0595_步骤2 -> 大样本链路_0595_步骤3 -> 大样本链路_0595_步骤4 -> 大样本链路_0595_步骤5,5,3,2026-06-24 09:56:00,1.0,1.471273,大样本链路_0595_步骤5
user_000320,大样本链路_1195_步骤1 -> 大样本链路_1195_步骤2 -> 大样本链路_1195_步骤3 -> 大样本链路_1195_步骤4 -> 大样本链路_1195_步骤5,5,3,2026-06-18 09:56:00,1.0,1.204577,大样本链路_1195_步骤5
user_000321,大样本链路_0365_步骤1 -> 大样本链路_0365_步骤2 -> 大样本链路_0365_步骤3,3,3,2026-06-23 08:58:00,1.0,1.311812,大样本链路_0365_步骤3
user_000321,大样本链路_0965_步骤1 -> 大样本链路_0965_步骤2 -> 大样本链路_0965_步骤3,3,3,2026-06-17 08:58:00,1.0,1.074021,大样本链路_0965_步骤3
user_000326,大样本链路_0276_步骤1 -> 大样本链路_0276_步骤2,2,4,2026-06-24 08:30:00,1.0,1.311306,大样本链路_0276_步骤2
user_000326,大样本链路_0876_步骤1 -> 大样本链路_0876_步骤2,2,4,2026-06-18 08:30:00,1.0,1.073607,大样本链路_0876_步骤2
user_000328,大样本链路_0826_步骤1 -> 大样本链路_0826_步骤2 -> 大样本链路_0826_步骤3 -> 大样本链路_0826_步骤4,4,3,2026-06-24 09:30:00,1.0,1.470388,大样本链路_0826_步骤4
user_000328,大样本链路_0226_步骤1 -> 大样本链路_0226_步骤2 -> 大样本链路_0226_步骤3 -> 大样本链路_0226_步骤4,4,3,2026-06-19 09:30:00,1.0,1.244657,大样本链路_0226_步骤4
user_000333,大样本链路_0926_步骤1 -> 大样本链路_0926_步骤2 -> 大样本链路_0926_步骤3 -> 大样本链路_0926_步骤4,4,3,2026-06-23 09:30:00,1.0,1.422183,大样本链路_0926_步骤4
user_000333,大样本链路_0326_步骤1 -> 大样本链路_0326_步骤2 -> 大样本链路_0326_步骤3 -> 大样本链路_0326_步骤4,4,3,2026-06-18 09:30:00,1.0,1.203852,大样本链路_0326_步骤4
user_000334,大样本链路_0057_步骤1 -> 大样本链路_0057_步骤2 -> 大样本链路_0057_步骤3,3,3,2026-06-23 08:58:00,1.0,1.311812,大样本链路_0057_步骤3
user_000334,大样本链路_0657_步骤1 -> 大样本链路_0657_步骤2 -> 大样本链路_0657_步骤3,3,3,2026-06-17 08:58:00,1.0,1.074021,大样本链路_0657_步骤3
user_000338,大样本链路_0917_步骤1 -> 大样本链路_0917_步骤2 -> 大样本链路_0917_步骤3,3,3,2026-06-21 08:58:00,1.0,1.227209,大样本链路_0917_步骤3
user_000338,大样本链路_0317_步骤1 -> 大样本链路_0317_步骤2 -> 大样本链路_0317_步骤3,3,3,2026-06-16 08:58:00,1.0,1.03881,大样本链路_0317_步骤3
user_000339,大样本链路_0461_步骤1 -> 大样本链路_0461_步骤2 -> 大样本链路_0461_步骤3,3,3,2026-06-15 08:58:00,1.0,1.004754,大样本链路_0461_步骤3
user_000339,大样本链路_1061_步骤1 -> 大样本链路_1061_步骤2 -> 大样本链路_1061_步骤3,3,2,2026-06-06 08:58:00,1.0,0.589876,大样本链路_1061_步骤3
user_000342,大样本链路_0894_步骤1 -> 大样本链路_0894_步骤2 -> 大样本链路_0894_步骤3 -> 大样本链路_0894_步骤4,4,3,2026-06-22 09:30:00,1.0,1.375558,大样本链路_0894_步骤4
user_000342,大样本链路_0294_步骤1 -> 大样本链路_0294_步骤2 -> 大样本链路_0294_步骤3 -> 大样本链路_0294_步骤4,4,3,2026-06-17 09:30:00,1.0,1.164385,大样本链路_0294_步骤4
user_000342,收款码 -> 查账户明细 -> 查还款结果,3,2,2026-06-14 03:36:00,1.0,0.764426,查还款结果
user_000345,大样本链路_1100_步骤1 -> 大样本链路_1100_步骤2,2,4,2026-06-25 08:30:00,1.0,1.355753,大样本链路_1100_步骤2
user_000345,大样本链路_0500_步骤1 -> 大样本链路_0500_步骤2,2,4,2026-06-20 08:30:00,1.0,1.14762,大样本链路_0500_步骤2
user_000350,大样本链路_0620_步骤1 -> 大样本链路_0620_步骤2,2,4,2026-06-21 08:30:00,1.0,1.186519,大样本链路_0620_步骤2
user_000350,大样本链路_0020_步骤1 -> 大样本链路_0020_步骤2,2,4,2026-06-16 08:30:00,1.0,1.004367,大样本链路_0020_步骤2
user_000352,大样本链路_0707_步骤1 -> 大样本链路_0707_步骤2 -> 大样本链路_0707_步骤3 -> 大样本链路_0707_步骤4 -> 大样本链路_0707_步骤5,5,3,2026-06-22 09:56:00,1.0,1.376386,大样本链路_0707_步骤5
user_000352,大样本链路_0107_步骤1 -> 大样本链路_0107_步骤2 -> 大样本链路_0107_步骤3 -> 大样本链路_0107_步骤4 -> 大样本链路_0107_步骤5,5,3,2026-06-17 09:56:00,1.0,1.165086,大样本链路_0107_步骤5
user_000352,公共流程起点 -> 公共流程终点,2,3,2026-06-21 10:04:00,0.75,0.768179,公共流程终点
user_000353,大样本链路_1145_步骤1 -> 大样本链路_1145_步骤2 -> 大样本链路_1145_步骤3,3,3,2026-06-24 08:58:00,1.0,1.356276,大样本链路_1145_步骤3
user_000353,大样本链路_0545_步骤1 -> 大样本链路_0545_步骤2 -> 大样本链路_0545_步骤3,3,3,2026-06-19 08:58:00,1.0,1.148063,大样本链路_0545_步骤3
user_000355,大样本链路_0709_步骤1 -> 大样本链路_0709_步骤2 -> 大样本链路_0709_步骤3,3,3,2026-06-20 08:58:00,1.0,1.186977,大样本链路_0709_步骤3
user_000355,大样本链路_0109_步骤1 -> 大样本链路_0109_步骤2 -> 大样本链路_0109_步骤3,3,2,2026-06-15 08:58:00,1.0,0.796249,大样本链路_0109_步骤3
user_000359,大样本链路_0672_步骤1 -> 大样本链路_0672_步骤2,2,4,2026-06-24 08:30:00,1.0,1.311306,大样本链路_0672_步骤2
user_000359,大样本链路_0072_步骤1 -> 大样本链路_0072_步骤2,2,4,2026-06-19 08:30:00,1.0,1.109997,大样本链路_0072_步骤2
user_000360,大样本链路_0181_步骤1 -> 大样本链路_0181_步骤2 -> 大样本链路_0181_步骤3,3,3,2026-06-20 08:58:00,1.0,1.186977,大样本链路_0181_步骤3
user_000360,大样本链路_0781_步骤1 -> 大样本链路_0781_步骤2 -> 大样本链路_0781_步骤3,3,2,2026-06-11 08:58:00,1.0,0.696856,大样本链路_0781_步骤3
user_000366,大样本链路_0869_步骤1 -> 大样本链路_0869_步骤2 -> 大样本链路_0869_步骤3,3,3,2026-06-25 08:58:00,1.0,1.402247,大样本链路_0869_步骤3
user_000366,大样本链路_0269_步骤1 -> 大样本链路_0269_步骤2 -> 大样本链路_0269_步骤3,3,3,2026-06-20 08:58:00,1.0,1.186977,大样本链路_0269_步骤3
user_000367,大样本链路_0341_步骤1 -> 大样本链路_0341_步骤2 -> 大样本链路_0341_步骤3,3,3,2026-06-25 08:58:00,1.0,1.402247,大样本链路_0341_步骤3
user_000367,大样本链路_0941_步骤1 -> 大样本链路_0941_步骤2 -> 大样本链路_0941_步骤3,3,3,2026-06-19 08:58:00,1.0,1.148063,大样本链路_0941_步骤3
user_000374,结构性存款 -> 买黄金 -> 跨行转入,3,2,2026-05-24 18:19:00,1.0,0.387441,跨行转入
user_000376,大样本链路_0590_步骤1 -> 大样本链路_0590_步骤2 -> 大样本链路_0590_步骤3 -> 大样本链路_0590_步骤4,4,3,2026-06-18 09:30:00,1.0,1.203852,大样本链路_0590_步骤4
user_000376,大样本链路_1190_步骤1 -> 大样本链路_1190_步骤2 -> 大样本链路_1190_步骤3 -> 大样本链路_1190_步骤4,4,2,2026-06-23 09:30:00,1.0,1.127053,大样本链路_1190_步骤4
user_000377,大样本链路_0452_步骤1 -> 大样本链路_0452_步骤2,2,4,2026-06-24 08:30:00,1.0,1.311306,大样本链路_0452_步骤2
user_000377,大样本链路_1052_步骤1 -> 大样本链路_1052_步骤2,2,4,2026-06-18 08:30:00,1.0,1.073607,大样本链路_1052_步骤2
user_000381,结构性存款 -> 查看理财产品 -> 查看黄金行情,3,2,2026-06-06 15:18:00,1.0,0.595087,查看黄金行情
user_000382,大样本链路_0574_步骤1 -> 大样本链路_0574_步骤2 -> 大样本链路_0574_步骤3 -> 大样本链路_0574_步骤4,4,3,2026-06-23 09:30:00,1.0,1.422183,大样本链路_0574_步骤4
user_000382,大样本链路_1174_步骤1 -> 大样本链路_1174_步骤2 -> 大样本链路_1174_步骤3 -> 大样本链路_1174_步骤4,4,3,2026-06-17 09:30:00,1.0,1.164385,大样本链路_1174_步骤4
user_000387,大样本链路_1070_步骤1 -> 大样本链路_1070_步骤2 -> 大样本链路_1070_步骤3 -> 大样本链路_1070_步骤4,4,3,2026-06-22 09:30:00,1.0,1.375558,大样本链路_1070_步骤4
user_000387,大样本链路_0470_步骤1 -> 大样本链路_0470_步骤2 -> 大样本链路_0470_步骤3 -> 大样本链路_0470_步骤4,4,3,2026-06-17 09:30:00,1.0,1.164385,大样本链路_0470_步骤4
user_000390,大样本链路_0872_步骤1 -> 大样本链路_0872_步骤2,2,4,2026-06-22 08:30:00,1.0,1.226736,大样本链路_0872_步骤2
user_000390,大样本链路_0272_步骤1 -> 大样本链路_0272_步骤2,2,4,2026-06-17 08:30:00,1.0,1.03841,大样本链路_0272_步骤2
user_000394,大样本链路_0187_步骤1 -> 大样本链路_0187_步骤2 -> 大样本链路_0187_步骤3 -> 大样本链路_0187_步骤4 -> 大样本链路_0187_步骤5,5,3,2026-06-25 09:56:00,1.0,1.521142,大样本链路_0187_步骤5
user_000394,大样本链路_0787_步骤1 -> 大样本链路_0787_步骤2 -> 大样本链路_0787_步骤3 -> 大样本链路_0787_步骤4 -> 大样本链路_0787_步骤5,5,3,2026-06-19 09:56:00,1.0,1.245406,大样本链路_0787_步骤5
user_000395,大样本链路_0190_步骤1 -> 大样本链路_0190_步骤2 -> 大样本链路_0190_步骤3 -> 大样本链路_0190_步骤4,4,3,2026-06-22 09:30:00,1.0,1.375558,大样本链路_0190_步骤4
