user_id,sequence,sequence_length,support_count,next_action_candidate,positive_label,pattern_id
user_001556,大样本链路_0154_步骤1 -> 大样本链路_0154_步骤2 -> 大样本链路_0154_步骤3 -> 大样本链路_0154_步骤4,4,3,大样本链路_0154_步骤4,1,large_sequence_0154
user_001811,大样本链路_0155_步骤1 -> 大样本链路_0155_步骤2 -> 大样本链路_0155_步骤3 -> 大样本链路_0155_步骤4 -> 大样本链路_0155_步骤5,5,3,大样本链路_0155_步骤5,1,large_sequence_0155
user_000489,大样本链路_0156_步骤1 -> 大样本链路_0156_步骤2,2,4,大样本链路_0156_步骤2,1,large_sequence_0156
user_001111,大样本链路_0157_步骤1 -> 大样本链路_0157_步骤2 -> 大样本链路_0157_步骤3,3,3,大样本链路_0157_步骤3,1,large_sequence_0157
user_000282,大样本链路_0158_步骤1 -> 大样本链路_0158_步骤2 -> 大样本链路_0158_步骤3 -> 大样本链路_0158_步骤4,4,3,大样本链路_0158_步骤4,1,large_sequence_0158
user_001283,大样本链路_0159_步骤1 -> 大样本链路_0159_步骤2 -> 大样本链路_0159_步骤3 -> 大样本链路_0159_步骤4 -> 大样本链路_0159_步骤5,5,3,大样本链路_0159_步骤5,1,large_sequence_0159
user_001344,大样本链路_0160_步骤1 -> 大样本链路_0160_步骤2,2,4,大样本链路_0160_步骤2,1,large_sequence_0160
user_001252,大样本链路_0161_步骤1 -> 大样本链路_0161_步骤2 -> 大样本链路_0161_步骤3,3,3,大样本链路_0161_步骤3,1,large_sequence_0161
user_001877,大样本链路_0162_步骤1 -> 大样本链路_0162_步骤2 -> 大样本链路_0162_步骤3 -> 大样本链路_0162_步骤4,4,3,大样本链路_0162_步骤4,1,large_sequence_0162
user_000527,大样本链路_0163_步骤1 -> 大样本链路_0163_步骤2 -> 大样本链路_0163_步骤3 -> 大样本链路_0163_步骤4 -> 大样本链路_0163_步骤5,5,3,大样本链路_0163_步骤5,1,large_sequence_0163
user_000025,大样本链路_0164_步骤1 -> 大样本链路_0164_步骤2,2,4,大样本链路_0164_步骤2,1,large_sequence_0164
user_000926,大样本链路_0165_步骤1 -> 大样本链路_0165_步骤2 -> 大样本链路_0165_步骤3,3,3,大样本链路_0165_步骤3,1,large_sequence_0165
user_001035,大样本链路_0166_步骤1 -> 大样本链路_0166_步骤2 -> 大样本链路_0166_步骤3 -> 大样本链路_0166_步骤4,4,3,大样本链路_0166_步骤4,1,large_sequence_0166
user_000201,大样本链路_0167_步骤1 -> 大样本链路_0167_步骤2 -> 大样本链路_0167_步骤3 -> 大样本链路_0167_步骤4 -> 大样本链路_0167_步骤5,5,3,大样本链路_0167_步骤5,1,large_sequence_0167
user_000314,大样本链路_0168_步骤1 -> 大样本链路_0168_步骤2,2,4,大样本链路_0168_步骤2,1,large_sequence_0168
user_001977,大样本链路_0169_步骤1 -> 大样本链路_0169_步骤2 -> 大样本链路_0169_步骤3,3,3,大样本链路_0169_步骤3,1,large_sequence_0169
user_001651,大样本链路_0170_步骤1 -> 大样本链路_0170_步骤2 -> 大样本链路_0170_步骤3 -> 大样本链路_0170_步骤4,4,3,大样本链路_0170_步骤4,1,large_sequence_0170
user_000753,大样本链路_0171_步骤1 -> 大样本链路_0171_步骤2 -> 大样本链路_0171_步骤3 -> 大样本链路_0171_步骤4 -> 大样本链路_0171_步骤5,5,3,大样本链路_0171_步骤5,1,large_sequence_0171
user_001658,大样本链路_0172_步骤1 -> 大样本链路_0172_步骤2,2,4,大样本链路_0172_步骤2,1,large_sequence_0172
user_000459,大样本链路_0173_步骤1 -> 大样本链路_0173_步骤2 -> 大样本链路_0173_步骤3,3,3,大样本链路_0173_步骤3,1,large_sequence_0173
user_001664,大样本链路_0174_步骤1 -> 大样本链路_0174_步骤2 -> 大样本链路_0174_步骤3 -> 大样本链路_0174_步骤4,4,3,大样本链路_0174_步骤4,1,large_sequence_0174
user_001497,大样本链路_0175_步骤1 -> 大样本链路_0175_步骤2 -> 大样本链路_0175_步骤3 -> 大样本链路_0175_步骤4 -> 大样本链路_0175_步骤5,5,3,大样本链路_0175_步骤5,1,large_sequence_0175
user_000273,大样本链路_0176_步骤1 -> 大样本链路_0176_步骤2,2,4,大样本链路_0176_步骤2,1,large_sequence_0176
user_000104,大样本链路_0177_步骤1 -> 大样本链路_0177_步骤2 -> 大样本链路_0177_步骤3,3,3,大样本链路_0177_步骤3,1,large_sequence_0177
user_001498,大样本链路_0178_步骤1 -> 大样本链路_0178_步骤2 -> 大样本链路_0178_步骤3 -> 大样本链路_0178_步骤4,4,3,大样本链路_0178_步骤4,1,large_sequence_0178
user_000978,大样本链路_0179_步骤1 -> 大样本链路_0179_步骤2 -> 大样本链路_0179_步骤3 -> 大样本链路_0179_步骤4 -> 大样本链路_0179_步骤5,5,3,大样本链路_0179_步骤5,1,large_sequence_0179
user_001009,大样本链路_0180_步骤1 -> 大样本链路_0180_步骤2,2,4,大样本链路_0180_步骤2,1,large_sequence_0180
user_000360,大样本链路_0181_步骤1 -> 大样本链路_0181_步骤2 -> 大样本链路_0181_步骤3,3,3,大样本链路_0181_步骤3,1,large_sequence_0181
user_000474,大样本链路_0182_步骤1 -> 大样本链路_0182_步骤2 -> 大样本链路_0182_步骤3 -> 大样本链路_0182_步骤4,4,3,大样本链路_0182_步骤4,1,large_sequence_0182
user_001461,大样本链路_0183_步骤1 -> 大样本链路_0183_步骤2 -> 大样本链路_0183_步骤3 -> 大样本链路_0183_步骤4 -> 大样本链路_0183_步骤5,5,3,大样本链路_0183_步骤5,1,large_sequence_0183
user_000661,大样本链路_0184_步骤1 -> 大样本链路_0184_步骤2,2,4,大样本链路_0184_步骤2,1,large_sequence_0184
user_000789,大样本链路_0185_步骤1 -> 大样本链路_0185_步骤2 -> 大样本链路_0185_步骤3,3,3,大样本链路_0185_步骤3,1,large_sequence_0185
user_000775,大样本链路_0186_步骤1 -> 大样本链路_0186_步骤2 -> 大样本链路_0186_步骤3 -> 大样本链路_0186_步骤4,4,3,大样本链路_0186_步骤4,1,large_sequence_0186
user_000394,大样本链路_0187_步骤1 -> 大样本链路_0187_步骤2 -> 大样本链路_0187_步骤3 -> 大样本链路_0187_步骤4 -> 大样本链路_0187_步骤5,5,3,大样本链路_0187_步骤5,1,large_sequence_0187
user_001761,大样本链路_0188_步骤1 -> 大样本链路_0188_步骤2,2,4,大样本链路_0188_步骤2,1,large_sequence_0188
user_001062,大样本链路_0189_步骤1 -> 大样本链路_0189_步骤2 -> 大样本链路_0189_步骤3,3,3,大样本链路_0189_步骤3,1,large_sequence_0189
user_000395,大样本链路_0190_步骤1 -> 大样本链路_0190_步骤2 -> 大样本链路_0190_步骤3 -> 大样本链路_0190_步骤4,4,3,大样本链路_0190_步骤4,1,large_sequence_0190
user_001318,大样本链路_0191_步骤1 -> 大样本链路_0191_步骤2 -> 大样本链路_0191_步骤3 -> 大样本链路_0191_步骤4 -> 大样本链路_0191_步骤5,5,3,大样本链路_0191_步骤5,1,large_sequence_0191
user_000129,大样本链路_0192_步骤1 -> 大样本链路_0192_步骤2,2,4,大样本链路_0192_步骤2,1,large_sequence_0192
user_000493,大样本链路_0193_步骤1 -> 大样本链路_0193_步骤2 -> 大样本链路_0193_步骤3,3,3,大样本链路_0193_步骤3,1,large_sequence_0193
user_000762,大样本链路_0194_步骤1 -> 大样本链路_0194_步骤2 -> 大样本链路_0194_步骤3 -> 大样本链路_0194_步骤4,4,3,大样本链路_0194_步骤4,1,large_sequence_0194
user_000077,大样本链路_0195_步骤1 -> 大样本链路_0195_步骤2 -> 大样本链路_0195_步骤3 -> 大样本链路_0195_步骤4 -> 大样本链路_0195_步骤5,5,3,大样本链路_0195_步骤5,1,large_sequence_0195
user_001726,大样本链路_0196_步骤1 -> 大样本链路_0196_步骤2,2,4,大样本链路_0196_步骤2,1,large_sequence_0196
user_001449,大样本链路_0197_步骤1 -> 大样本链路_0197_步骤2 -> 大样本链路_0197_步骤3,3,3,大样本链路_0197_步骤3,1,large_sequence_0197
user_000537,大样本链路_0198_步骤1 -> 大样本链路_0198_步骤2 -> 大样本链路_0198_步骤3 -> 大样本链路_0198_步骤4,4,3,大样本链路_0198_步骤4,1,large_sequence_0198
user_000266,大样本链路_0199_步骤1 -> 大样本链路_0199_步骤2 -> 大样本链路_0199_步骤3 -> 大样本链路_0199_步骤4 -> 大样本链路_0199_步骤5,5,3,大样本链路_0199_步骤5,1,large_sequence_0199
user_000663,大样本链路_0200_步骤1 -> 大样本链路_0200_步骤2,2,4,大样本链路_0200_步骤2,1,large_sequence_0200
user_000977,大样本链路_0201_步骤1 -> 大样本链路_0201_步骤2 -> 大样本链路_0201_步骤3,3,3,大样本链路_0201_步骤3,1,large_sequence_0201
user_001950,大样本链路_0202_步骤1 -> 大样本链路_0202_步骤2 -> 大样本链路_0202_步骤3 -> 大样本链路_0202_步骤4,4,3,大样本链路_0202_步骤4,1,large_sequence_0202
user_000524,大样本链路_0203_步骤1 -> 大样本链路_0203_步骤2 -> 大样本链路_0203_步骤3 -> 大样本链路_0203_步骤4 -> 大样本链路_0203_步骤5,5,3,大样本链路_0203_步骤5,1,large_sequence_0203
user_000592,大样本链路_0204_步骤1 -> 大样本链路_0204_步骤2,2,4,大样本链路_0204_步骤2,1,large_sequence_0204
user_001375,大样本链路_0205_步骤1 -> 大样本链路_0205_步骤2 -> 大样本链路_0205_步骤3,3,3,大样本链路_0205_步骤3,1,large_sequence_0205
user_001446,大样本链路_0206_步骤1 -> 大样本链路_0206_步骤2 -> 大样本链路_0206_步骤3 -> 大样本链路_0206_步骤4,4,3,大样本链路_0206_步骤4,1,large_sequence_0206
user_001412,大样本链路_0207_步骤1 -> 大样本链路_0207_步骤2 -> 大样本链路_0207_步骤3 -> 大样本链路_0207_步骤4 -> 大样本链路_0207_步骤5,5,3,大样本链路_0207_步骤5,1,large_sequence_0207
user_001142,大样本链路_0208_步骤1 -> 大样本链路_0208_步骤2,2,4,大样本链路_0208_步骤2,1,large_sequence_0208
user_001606,大样本链路_0209_步骤1 -> 大样本链路_0209_步骤2 -> 大样本链路_0209_步骤3,3,3,大样本链路_0209_步骤3,1,large_sequence_0209
user_000163,大样本链路_0210_步骤1 -> 大样本链路_0210_步骤2 -> 大样本链路_0210_步骤3 -> 大样本链路_0210_步骤4,4,3,大样本链路_0210_步骤4,1,large_sequence_0210
user_001903,大样本链路_0211_步骤1 -> 大样本链路_0211_步骤2 -> 大样本链路_0211_步骤3 -> 大样本链路_0211_步骤4 -> 大样本链路_0211_步骤5,5,3,大样本链路_0211_步骤5,1,large_sequence_0211
user_001601,大样本链路_0212_步骤1 -> 大样本链路_0212_步骤2,2,4,大样本链路_0212_步骤2,1,large_sequence_0212
user_000658,大样本链路_0213_步骤1 -> 大样本链路_0213_步骤2 -> 大样本链路_0213_步骤3,3,3,大样本链路_0213_步骤3,1,large_sequence_0213
user_001960,大样本链路_0214_步骤1 -> 大样本链路_0214_步骤2 -> 大样本链路_0214_步骤3 -> 大样本链路_0214_步骤4,4,3,大样本链路_0214_步骤4,1,large_sequence_0214
user_001488,大样本链路_0215_步骤1 -> 大样本链路_0215_步骤2 -> 大样本链路_0215_步骤3 -> 大样本链路_0215_步骤4 -> 大样本链路_0215_步骤5,5,3,大样本链路_0215_步骤5,1,large_sequence_0215
user_000921,大样本链路_0216_步骤1 -> 大样本链路_0216_步骤2,2,4,大样本链路_0216_步骤2,1,large_sequence_0216
user_001999,大样本链路_0217_步骤1 -> 大样本链路_0217_步骤2 -> 大样本链路_0217_步骤3,3,3,大样本链路_0217_步骤3,1,large_sequence_0217
user_001031,大样本链路_0218_步骤1 -> 大样本链路_0218_步骤2 -> 大样本链路_0218_步骤3 -> 大样本链路_0218_步骤4,4,3,大样本链路_0218_步骤4,1,large_sequence_0218
user_001195,大样本链路_0219_步骤1 -> 大样本链路_0219_步骤2 -> 大样本链路_0219_步骤3 -> 大样本链路_0219_步骤4 -> 大样本链路_0219_步骤5,5,3,大样本链路_0219_步骤5,1,large_sequence_0219
user_000466,大样本链路_0220_步骤1 -> 大样本链路_0220_步骤2,2,4,大样本链路_0220_步骤2,1,large_sequence_0220
user_001505,大样本链路_0221_步骤1 -> 大样本链路_0221_步骤2 -> 大样本链路_0221_步骤3,3,3,大样本链路_0221_步骤3,1,large_sequence_0221
user_000796,大样本链路_0222_步骤1 -> 大样本链路_0222_步骤2 -> 大样本链路_0222_步骤3 -> 大样本链路_0222_步骤4,4,3,大样本链路_0222_步骤4,1,large_sequence_0222
user_001219,大样本链路_0223_步骤1 -> 大样本链路_0223_步骤2 -> 大样本链路_0223_步骤3 -> 大样本链路_0223_步骤4 -> 大样本链路_0223_步骤5,5,3,大样本链路_0223_步骤5,1,large_sequence_0223
user_001533,大样本链路_0224_步骤1 -> 大样本链路_0224_步骤2,2,4,大样本链路_0224_步骤2,1,large_sequence_0224
user_000526,大样本链路_0225_步骤1 -> 大样本链路_0225_步骤2 -> 大样本链路_0225_步骤3,3,3,大样本链路_0225_步骤3,1,large_sequence_0225
user_000328,大样本链路_0226_步骤1 -> 大样本链路_0226_步骤2 -> 大样本链路_0226_步骤3 -> 大样本链路_0226_步骤4,4,3,大样本链路_0226_步骤4,1,large_sequence_0226
user_000641,大样本链路_0227_步骤1 -> 大样本链路_0227_步骤2 -> 大样本链路_0227_步骤3 -> 大样本链路_0227_步骤4 -> 大样本链路_0227_步骤5,5,3,大样本链路_0227_步骤5,1,large_sequence_0227
user_001545,大样本链路_0228_步骤1 -> 大样本链路_0228_步骤2,2,4,大样本链路_0228_步骤2,1,large_sequence_0228
user_001534,大样本链路_0229_步骤1 -> 大样本链路_0229_步骤2 -> 大样本链路_0229_步骤3,3,3,大样本链路_0229_步骤3,1,large_sequence_0229
user_000995,大样本链路_0230_步骤1 -> 大样本链路_0230_步骤2 -> 大样本链路_0230_步骤3 -> 大样本链路_0230_步骤4,4,3,大样本链路_0230_步骤4,1,large_sequence_0230
user_001247,大样本链路_0231_步骤1 -> 大样本链路_0231_步骤2 -> 大样本链路_0231_步骤3 -> 大样本链路_0231_步骤4 -> 大样本链路_0231_步骤5,5,3,大样本链路_0231_步骤5,1,large_sequence_0231
user_001849,大样本链路_0232_步骤1 -> 大样本链路_0232_步骤2,2,4,大样本链路_0232_步骤2,1,large_sequence_0232
user_001791,大样本链路_0233_步骤1 -> 大样本链路_0233_步骤2 -> 大样本链路_0233_步骤3,3,3,大样本链路_0233_步骤3,1,large_sequence_0233
user_000283,大样本链路_0234_步骤1 -> 大样本链路_0234_步骤2 -> 大样本链路_0234_步骤3 -> 大样本链路_0234_步骤4,4,3,大样本链路_0234_步骤4,1,large_sequence_0234
user_000274,大样本链路_0235_步骤1 -> 大样本链路_0235_步骤2 -> 大样本链路_0235_步骤3 -> 大样本链路_0235_步骤4 -> 大样本链路_0235_步骤5,5,3,大样本链路_0235_步骤5,1,large_sequence_0235
user_001915,大样本链路_0236_步骤1 -> 大样本链路_0236_步骤2,2,4,大样本链路_0236_步骤2,1,large_sequence_0236
user_000707,大样本链路_0237_步骤1 -> 大样本链路_0237_步骤2 -> 大样本链路_0237_步骤3,3,3,大样本链路_0237_步骤3,1,large_sequence_0237
user_001090,大样本链路_0238_步骤1 -> 大样本链路_0238_步骤2 -> 大样本链路_0238_步骤3 -> 大样本链路_0238_步骤4,4,3,大样本链路_0238_步骤4,1,large_sequence_0238
user_000122,大样本链路_0239_步骤1 -> 大样本链路_0239_步骤2 -> 大样本链路_0239_步骤3 -> 大样本链路_0239_步骤4 -> 大样本链路_0239_步骤5,5,3,大样本链路_0239_步骤5,1,large_sequence_0239
user_001935,大样本链路_0240_步骤1 -> 大样本链路_0240_步骤2,2,4,大样本链路_0240_步骤2,1,large_sequence_0240
user_000805,大样本链路_0241_步骤1 -> 大样本链路_0241_步骤2 -> 大样本链路_0241_步骤3,3,3,大样本链路_0241_步骤3,1,large_sequence_0241
user_001745,大样本链路_0242_步骤1 -> 大样本链路_0242_步骤2 -> 大样本链路_0242_步骤3 -> 大样本链路_0242_步骤4,4,3,大样本链路_0242_步骤4,1,large_sequence_0242
user_001481,大样本链路_0243_步骤1 -> 大样本链路_0243_步骤2 -> 大样本链路_0243_步骤3 -> 大样本链路_0243_步骤4 -> 大样本链路_0243_步骤5,5,3,大样本链路_0243_步骤5,1,large_sequence_0243
user_000507,大样本链路_0244_步骤1 -> 大样本链路_0244_步骤2,2,4,大样本链路_0244_步骤2,1,large_sequence_0244
user_000872,大样本链路_0245_步骤1 -> 大样本链路_0245_步骤2 -> 大样本链路_0245_步骤3,3,3,大样本链路_0245_步骤3,1,large_sequence_0245
user_001532,大样本链路_0246_步骤1 -> 大样本链路_0246_步骤2 -> 大样本链路_0246_步骤3 -> 大样本链路_0246_步骤4,4,3,大样本链路_0246_步骤4,1,large_sequence_0246
user_001299,大样本链路_0247_步骤1 -> 大样本链路_0247_步骤2 -> 大样本链路_0247_步骤3 -> 大样本链路_0247_步骤4 -> 大样本链路_0247_步骤5,5,3,大样本链路_0247_步骤5,1,large_sequence_0247
user_000766,大样本链路_0248_步骤1 -> 大样本链路_0248_步骤2,2,4,大样本链路_0248_步骤2,1,large_sequence_0248
user_000961,大样本链路_0249_步骤1 -> 大样本链路_0249_步骤2 -> 大样本链路_0249_步骤3,3,3,大样本链路_0249_步骤3,1,large_sequence_0249
user_000792,大样本链路_0250_步骤1 -> 大样本链路_0250_步骤2 -> 大样本链路_0250_步骤3 -> 大样本链路_0250_步骤4,4,3,大样本链路_0250_步骤4,1,large_sequence_0250
user_001012,大样本链路_0251_步骤1 -> 大样本链路_0251_步骤2 -> 大样本链路_0251_步骤3 -> 大样本链路_0251_步骤4 -> 大样本链路_0251_步骤5,5,3,大样本链路_0251_步骤5,1,large_sequence_0251
user_001095,大样本链路_0252_步骤1 -> 大样本链路_0252_步骤2,2,4,大样本链路_0252_步骤2,1,large_sequence_0252
user_001168,大样本链路_0253_步骤1 -> 大样本链路_0253_步骤2 -> 大样本链路_0253_步骤3,3,3,大样本链路_0253_步骤3,1,large_sequence_0253
user_000069,大样本链路_0254_步骤1 -> 大样本链路_0254_步骤2 -> 大样本链路_0254_步骤3 -> 大样本链路_0254_步骤4,4,3,大样本链路_0254_步骤4,1,large_sequence_0254
user_001309,大样本链路_0255_步骤1 -> 大样本链路_0255_步骤2 -> 大样本链路_0255_步骤3 -> 大样本链路_0255_步骤4 -> 大样本链路_0255_步骤5,5,3,大样本链路_0255_步骤5,1,large_sequence_0255
