user_id,action_name,negative_type,positive_label,pattern_id,baseline_count,count_7d,count_30d,lift,recent_concentration,reason
user_001755,大样本非近期高频_long_term_high_freq_0727,long_term_high_freq,0,large_high_freq_negative_0727,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000504,大样本非近期高频_low_count_0728,low_count,0,large_high_freq_negative_0728,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001067,大样本非近期高频_low_lift_0729,low_lift,0,large_high_freq_negative_0729,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001958,大样本非近期高频_low_concentration_0730,low_concentration,0,large_high_freq_negative_0730,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001147,大样本非近期高频_long_term_high_freq_0731,long_term_high_freq,0,large_high_freq_negative_0731,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001080,大样本非近期高频_low_count_0732,low_count,0,large_high_freq_negative_0732,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001602,大样本非近期高频_low_lift_0733,low_lift,0,large_high_freq_negative_0733,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001936,大样本非近期高频_low_concentration_0734,low_concentration,0,large_high_freq_negative_0734,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000145,大样本非近期高频_long_term_high_freq_0735,long_term_high_freq,0,large_high_freq_negative_0735,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000738,大样本非近期高频_low_count_0736,low_count,0,large_high_freq_negative_0736,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001084,大样本非近期高频_low_lift_0737,low_lift,0,large_high_freq_negative_0737,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001187,大样本非近期高频_low_concentration_0738,low_concentration,0,large_high_freq_negative_0738,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000027,大样本非近期高频_long_term_high_freq_0739,long_term_high_freq,0,large_high_freq_negative_0739,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000336,大样本非近期高频_low_count_0740,low_count,0,large_high_freq_negative_0740,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001232,大样本非近期高频_low_lift_0741,low_lift,0,large_high_freq_negative_0741,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000019,大样本非近期高频_low_concentration_0742,low_concentration,0,large_high_freq_negative_0742,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001332,大样本非近期高频_long_term_high_freq_0743,long_term_high_freq,0,large_high_freq_negative_0743,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001327,大样本非近期高频_low_count_0744,low_count,0,large_high_freq_negative_0744,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000284,大样本非近期高频_low_lift_0745,low_lift,0,large_high_freq_negative_0745,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000293,大样本非近期高频_low_concentration_0746,low_concentration,0,large_high_freq_negative_0746,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001355,大样本非近期高频_long_term_high_freq_0747,long_term_high_freq,0,large_high_freq_negative_0747,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000508,大样本非近期高频_low_count_0748,low_count,0,large_high_freq_negative_0748,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001453,大样本非近期高频_low_lift_0749,low_lift,0,large_high_freq_negative_0749,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001582,大样本非近期高频_low_concentration_0750,low_concentration,0,large_high_freq_negative_0750,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000384,大样本非近期高频_long_term_high_freq_0751,long_term_high_freq,0,large_high_freq_negative_0751,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000308,大样本非近期高频_low_count_0752,low_count,0,large_high_freq_negative_0752,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000601,大样本非近期高频_low_lift_0753,low_lift,0,large_high_freq_negative_0753,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000148,大样本非近期高频_low_concentration_0754,low_concentration,0,large_high_freq_negative_0754,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000381,大样本非近期高频_long_term_high_freq_0755,long_term_high_freq,0,large_high_freq_negative_0755,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000093,大样本非近期高频_low_count_0756,low_count,0,large_high_freq_negative_0756,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001673,大样本非近期高频_low_lift_0757,low_lift,0,large_high_freq_negative_0757,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001298,大样本非近期高频_low_concentration_0758,low_concentration,0,large_high_freq_negative_0758,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001513,大样本非近期高频_long_term_high_freq_0759,long_term_high_freq,0,large_high_freq_negative_0759,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001056,大样本非近期高频_low_count_0760,low_count,0,large_high_freq_negative_0760,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000833,大样本非近期高频_low_lift_0761,low_lift,0,large_high_freq_negative_0761,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001613,大样本非近期高频_low_concentration_0762,low_concentration,0,large_high_freq_negative_0762,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000138,大样本非近期高频_long_term_high_freq_0763,long_term_high_freq,0,large_high_freq_negative_0763,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000544,大样本非近期高频_low_count_0764,low_count,0,large_high_freq_negative_0764,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000952,大样本非近期高频_low_lift_0765,low_lift,0,large_high_freq_negative_0765,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001049,大样本非近期高频_low_concentration_0766,low_concentration,0,large_high_freq_negative_0766,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000337,大样本非近期高频_long_term_high_freq_0767,long_term_high_freq,0,large_high_freq_negative_0767,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000963,大样本非近期高频_low_count_0768,low_count,0,large_high_freq_negative_0768,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001539,大样本非近期高频_low_lift_0769,low_lift,0,large_high_freq_negative_0769,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000463,大样本非近期高频_low_concentration_0770,low_concentration,0,large_high_freq_negative_0770,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001029,大样本非近期高频_long_term_high_freq_0771,long_term_high_freq,0,large_high_freq_negative_0771,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001753,大样本非近期高频_low_count_0772,low_count,0,large_high_freq_negative_0772,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000859,大样本非近期高频_low_lift_0773,low_lift,0,large_high_freq_negative_0773,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001193,大样本非近期高频_low_concentration_0774,low_concentration,0,large_high_freq_negative_0774,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000398,大样本非近期高频_long_term_high_freq_0775,long_term_high_freq,0,large_high_freq_negative_0775,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001448,大样本非近期高频_low_count_0776,low_count,0,large_high_freq_negative_0776,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001019,大样本非近期高频_low_lift_0777,low_lift,0,large_high_freq_negative_0777,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000270,大样本非近期高频_low_concentration_0778,low_concentration,0,large_high_freq_negative_0778,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000343,大样本非近期高频_long_term_high_freq_0779,long_term_high_freq,0,large_high_freq_negative_0779,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001713,大样本非近期高频_low_count_0780,low_count,0,large_high_freq_negative_0780,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000490,大样本非近期高频_low_lift_0781,low_lift,0,large_high_freq_negative_0781,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001115,大样本非近期高频_low_concentration_0782,low_concentration,0,large_high_freq_negative_0782,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000543,大样本非近期高频_long_term_high_freq_0783,long_term_high_freq,0,large_high_freq_negative_0783,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000823,大样本非近期高频_low_count_0784,low_count,0,large_high_freq_negative_0784,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001154,大样本非近期高频_low_lift_0785,low_lift,0,large_high_freq_negative_0785,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000095,大样本非近期高频_low_concentration_0786,low_concentration,0,large_high_freq_negative_0786,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001609,大样本非近期高频_long_term_high_freq_0787,long_term_high_freq,0,large_high_freq_negative_0787,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000482,大样本非近期高频_low_count_0788,low_count,0,large_high_freq_negative_0788,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001557,大样本非近期高频_low_lift_0789,low_lift,0,large_high_freq_negative_0789,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000153,大样本非近期高频_low_concentration_0790,low_concentration,0,large_high_freq_negative_0790,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001180,大样本非近期高频_long_term_high_freq_0791,long_term_high_freq,0,large_high_freq_negative_0791,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000244,大样本非近期高频_low_count_0792,low_count,0,large_high_freq_negative_0792,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000307,大样本非近期高频_low_lift_0793,low_lift,0,large_high_freq_negative_0793,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000018,大样本非近期高频_low_concentration_0794,low_concentration,0,large_high_freq_negative_0794,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001783,大样本非近期高频_long_term_high_freq_0795,long_term_high_freq,0,large_high_freq_negative_0795,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001932,大样本非近期高频_low_count_0796,low_count,0,large_high_freq_negative_0796,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001256,大样本非近期高频_low_lift_0797,low_lift,0,large_high_freq_negative_0797,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000534,大样本非近期高频_low_concentration_0798,low_concentration,0,large_high_freq_negative_0798,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001946,大样本非近期高频_long_term_high_freq_0799,long_term_high_freq,0,large_high_freq_negative_0799,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
