user_id,action_name,period_type,period_value,next_expected_time,positive_label,pattern_id,pattern_strength,jitter_days,missing_occurrence_count
user_001169,大样本周期_interval_0967,interval,every 11 days,2026-07-10 18:00:00,1,large_periodic_0967,weak,0,0
user_000115,大样本周期_daily_0968,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0968,strong,0,0
user_000768,大样本周期_weekly_0969,weekly,weekday 3,2026-07-02 06:00:00,1,large_periodic_0969,strong,0,0
user_000927,大样本周期_monthly_0970,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0970,strong,0,0
user_000120,大样本周期_interval_0971,interval,every 13 days,2026-07-11 18:00:00,1,large_periodic_0971,strong,0,0
user_001026,大样本周期_daily_0972,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0972,weak,0,1
user_000847,大样本周期_weekly_0973,weekly,weekday 0,2026-07-06 06:00:00,1,large_periodic_0973,weak,1,1
user_001905,大样本周期_monthly_0974,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0974,weak,1,1
user_000966,大样本周期_interval_0975,interval,every 17 days,2026-07-17 18:00:00,1,large_periodic_0975,weak,0,0
user_001399,大样本周期_daily_0976,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0976,strong,0,0
user_001044,大样本周期_weekly_0977,weekly,weekday 4,2026-07-03 06:00:00,1,large_periodic_0977,strong,0,0
user_001157,大样本周期_monthly_0978,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0978,strong,0,0
user_000081,大样本周期_interval_0979,interval,every 9 days,2026-07-08 18:00:00,1,large_periodic_0979,strong,0,0
user_001017,大样本周期_daily_0980,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0980,weak,0,1
user_001230,大样本周期_weekly_0981,weekly,weekday 1,2026-07-07 06:00:00,1,large_periodic_0981,weak,1,1
user_001208,大样本周期_monthly_0982,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0982,weak,1,1
user_000102,大样本周期_interval_0983,interval,every 11 days,2026-07-09 18:00:00,1,large_periodic_0983,weak,0,0
user_000413,大样本周期_daily_0984,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0984,strong,0,0
user_001677,大样本周期_weekly_0985,weekly,weekday 5,2026-07-04 06:00:00,1,large_periodic_0985,strong,0,0
user_001002,大样本周期_monthly_0986,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0986,strong,0,0
user_001571,大样本周期_interval_0987,interval,every 13 days,2026-07-13 18:00:00,1,large_periodic_0987,strong,0,0
user_001414,大样本周期_daily_0988,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0988,weak,0,1
user_000156,大样本周期_weekly_0989,weekly,weekday 2,2026-07-01 06:00:00,1,large_periodic_0989,weak,1,1
user_001177,大样本周期_monthly_0990,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0990,weak,1,1
user_001013,大样本周期_interval_0991,interval,every 17 days,2026-07-16 18:00:00,1,large_periodic_0991,weak,0,0
user_000667,大样本周期_daily_0992,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0992,strong,0,0
user_000302,大样本周期_weekly_0993,weekly,weekday 6,2026-07-05 06:00:00,1,large_periodic_0993,strong,0,0
user_001740,大样本周期_monthly_0994,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0994,strong,0,0
user_000553,大样本周期_interval_0995,interval,every 9 days,2026-07-07 18:00:00,1,large_periodic_0995,strong,0,0
user_001074,大样本周期_daily_0996,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0996,weak,0,1
user_000717,大样本周期_weekly_0997,weekly,weekday 3,2026-07-02 06:00:00,1,large_periodic_0997,weak,1,1
user_000803,大样本周期_monthly_0998,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0998,weak,1,1
user_001922,大样本周期_interval_0999,interval,every 11 days,2026-07-11 18:00:00,1,large_periodic_0999,weak,0,0
