user_id,action_name,time_period,period_event_count,total_event_count,period_share,active_days,positive_label,pattern_id,reason
user_000555,大样本固定时段_evening_0939,evening,7,10,0.7,7,1,large_time_period_0939,fixed_time_period_high_frequency
user_000005,大样本固定时段_early_morning_0940,early_morning,8,10,0.8,8,1,large_time_period_0940,fixed_time_period_high_frequency
user_001786,大样本固定时段_morning_0941,morning,8,10,0.8,8,1,large_time_period_0941,fixed_time_period_high_frequency
user_000220,大样本固定时段_afternoon_0942,afternoon,8,10,0.8,8,1,large_time_period_0942,fixed_time_period_high_frequency
user_001504,大样本固定时段_evening_0943,evening,8,10,0.8,8,1,large_time_period_0943,fixed_time_period_high_frequency
user_000399,大样本固定时段_early_morning_0944,early_morning,4,5,0.8,3,1,large_time_period_0944,fixed_time_period_high_frequency
user_000606,大样本固定时段_morning_0945,morning,4,5,0.8,3,1,large_time_period_0945,fixed_time_period_high_frequency
user_001669,大样本固定时段_afternoon_0946,afternoon,4,5,0.8,3,1,large_time_period_0946,fixed_time_period_high_frequency
user_000441,大样本固定时段_evening_0947,evening,4,5,0.8,3,1,large_time_period_0947,fixed_time_period_high_frequency
user_001347,大样本固定时段_early_morning_0948,early_morning,5,6,0.833333,5,1,large_time_period_0948,fixed_time_period_high_frequency
user_000825,大样本固定时段_morning_0949,morning,5,6,0.833333,5,1,large_time_period_0949,fixed_time_period_high_frequency
user_001072,大样本固定时段_afternoon_0950,afternoon,5,6,0.833333,5,1,large_time_period_0950,fixed_time_period_high_frequency
user_000165,大样本固定时段_evening_0951,evening,5,6,0.833333,5,1,large_time_period_0951,fixed_time_period_high_frequency
user_000624,大样本固定时段_early_morning_0952,early_morning,7,10,0.7,7,1,large_time_period_0952,fixed_time_period_high_frequency
user_001244,大样本固定时段_morning_0953,morning,7,10,0.7,7,1,large_time_period_0953,fixed_time_period_high_frequency
user_001970,大样本固定时段_afternoon_0954,afternoon,7,10,0.7,7,1,large_time_period_0954,fixed_time_period_high_frequency
user_000335,大样本固定时段_evening_0955,evening,7,10,0.7,7,1,large_time_period_0955,fixed_time_period_high_frequency
user_001732,大样本固定时段_early_morning_0956,early_morning,8,10,0.8,8,1,large_time_period_0956,fixed_time_period_high_frequency
user_000074,大样本固定时段_morning_0957,morning,8,10,0.8,8,1,large_time_period_0957,fixed_time_period_high_frequency
user_000325,大样本固定时段_afternoon_0958,afternoon,8,10,0.8,8,1,large_time_period_0958,fixed_time_period_high_frequency
user_001763,大样本固定时段_evening_0959,evening,8,10,0.8,8,1,large_time_period_0959,fixed_time_period_high_frequency
user_000736,大样本固定时段_early_morning_0960,early_morning,4,5,0.8,3,1,large_time_period_0960,fixed_time_period_high_frequency
user_000084,大样本固定时段_morning_0961,morning,4,5,0.8,3,1,large_time_period_0961,fixed_time_period_high_frequency
user_001913,大样本固定时段_afternoon_0962,afternoon,4,5,0.8,3,1,large_time_period_0962,fixed_time_period_high_frequency
user_000750,大样本固定时段_evening_0963,evening,4,5,0.8,3,1,large_time_period_0963,fixed_time_period_high_frequency
user_000676,大样本固定时段_early_morning_0964,early_morning,5,6,0.833333,5,1,large_time_period_0964,fixed_time_period_high_frequency
user_000562,大样本固定时段_morning_0965,morning,5,6,0.833333,5,1,large_time_period_0965,fixed_time_period_high_frequency
user_000389,大样本固定时段_afternoon_0966,afternoon,5,6,0.833333,5,1,large_time_period_0966,fixed_time_period_high_frequency
user_000895,大样本固定时段_evening_0967,evening,5,6,0.833333,5,1,large_time_period_0967,fixed_time_period_high_frequency
user_000532,大样本固定时段_early_morning_0968,early_morning,7,10,0.7,7,1,large_time_period_0968,fixed_time_period_high_frequency
user_000571,大样本固定时段_morning_0969,morning,7,10,0.7,7,1,large_time_period_0969,fixed_time_period_high_frequency
user_000925,大样本固定时段_afternoon_0970,afternoon,7,10,0.7,7,1,large_time_period_0970,fixed_time_period_high_frequency
user_000442,大样本固定时段_evening_0971,evening,7,10,0.7,7,1,large_time_period_0971,fixed_time_period_high_frequency
user_000794,大样本固定时段_early_morning_0972,early_morning,8,10,0.8,8,1,large_time_period_0972,fixed_time_period_high_frequency
user_001473,大样本固定时段_morning_0973,morning,8,10,0.8,8,1,large_time_period_0973,fixed_time_period_high_frequency
user_000363,大样本固定时段_afternoon_0974,afternoon,8,10,0.8,8,1,large_time_period_0974,fixed_time_period_high_frequency
user_000869,大样本固定时段_evening_0975,evening,8,10,0.8,8,1,large_time_period_0975,fixed_time_period_high_frequency
user_000842,大样本固定时段_early_morning_0976,early_morning,4,5,0.8,3,1,large_time_period_0976,fixed_time_period_high_frequency
user_000097,大样本固定时段_morning_0977,morning,4,5,0.8,3,1,large_time_period_0977,fixed_time_period_high_frequency
user_000228,大样本固定时段_afternoon_0978,afternoon,4,5,0.8,3,1,large_time_period_0978,fixed_time_period_high_frequency
user_000778,大样本固定时段_evening_0979,evening,4,5,0.8,3,1,large_time_period_0979,fixed_time_period_high_frequency
user_001418,大样本固定时段_early_morning_0980,early_morning,5,6,0.833333,5,1,large_time_period_0980,fixed_time_period_high_frequency
user_001314,大样本固定时段_morning_0981,morning,5,6,0.833333,5,1,large_time_period_0981,fixed_time_period_high_frequency
user_001086,大样本固定时段_afternoon_0982,afternoon,5,6,0.833333,5,1,large_time_period_0982,fixed_time_period_high_frequency
user_000579,大样本固定时段_evening_0983,evening,5,6,0.833333,5,1,large_time_period_0983,fixed_time_period_high_frequency
user_001547,大样本固定时段_early_morning_0984,early_morning,7,10,0.7,7,1,large_time_period_0984,fixed_time_period_high_frequency
user_001226,大样本固定时段_morning_0985,morning,7,10,0.7,7,1,large_time_period_0985,fixed_time_period_high_frequency
user_000374,大样本固定时段_afternoon_0986,afternoon,7,10,0.7,7,1,large_time_period_0986,fixed_time_period_high_frequency
user_000598,大样本固定时段_evening_0987,evening,7,10,0.7,7,1,large_time_period_0987,fixed_time_period_high_frequency
user_000405,大样本固定时段_early_morning_0988,early_morning,8,10,0.8,8,1,large_time_period_0988,fixed_time_period_high_frequency
user_000699,大样本固定时段_morning_0989,morning,8,10,0.8,8,1,large_time_period_0989,fixed_time_period_high_frequency
user_001926,大样本固定时段_afternoon_0990,afternoon,8,10,0.8,8,1,large_time_period_0990,fixed_time_period_high_frequency
user_001689,大样本固定时段_evening_0991,evening,8,10,0.8,8,1,large_time_period_0991,fixed_time_period_high_frequency
user_001458,大样本固定时段_early_morning_0992,early_morning,4,5,0.8,3,1,large_time_period_0992,fixed_time_period_high_frequency
user_000877,大样本固定时段_morning_0993,morning,4,5,0.8,3,1,large_time_period_0993,fixed_time_period_high_frequency
user_000758,大样本固定时段_afternoon_0994,afternoon,4,5,0.8,3,1,large_time_period_0994,fixed_time_period_high_frequency
user_000484,大样本固定时段_evening_0995,evening,4,5,0.8,3,1,large_time_period_0995,fixed_time_period_high_frequency
user_000369,大样本固定时段_early_morning_0996,early_morning,5,6,0.833333,5,1,large_time_period_0996,fixed_time_period_high_frequency
user_001465,大样本固定时段_morning_0997,morning,5,6,0.833333,5,1,large_time_period_0997,fixed_time_period_high_frequency
user_000541,大样本固定时段_afternoon_0998,afternoon,5,6,0.833333,5,1,large_time_period_0998,fixed_time_period_high_frequency
user_000099,大样本固定时段_evening_0999,evening,5,6,0.833333,5,1,large_time_period_0999,fixed_time_period_high_frequency
