user_id,action_name,period_type,period_value,next_expected_time,confidence,evidence,preferred_time_window
user_001245,大样本周期_monthly_0834,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001247,大样本周期_interval_0231,interval,every 11 days,2026-06-30 18:00:00,0.927628,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.06,evening
user_001251,大样本周期_interval_0779,interval,every 13 days,2026-07-11 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001252,大样本周期_weekly_0161,weekly,weekday=0,2026-07-06 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 1,morning
user_001257,大样本周期_daily_0736,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001259,大样本周期_monthly_0698,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001261,大样本周期_daily_0780,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001262,大样本周期_weekly_0385,weekly,weekday=0,2026-07-06 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 1,morning
user_001263,大样本周期_interval_0943,interval,every 17 days,2026-07-16 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001266,大样本周期_monthly_0442,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001269,大样本周期_weekly_0017,weekly,weekday=3,2026-07-02 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 4,morning
user_001271,大样本周期_weekly_0349,weekly,weekday=6,2026-07-05 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 7,morning
user_001275,大样本周期_daily_0388,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001276,大样本周期_weekly_0425,weekly,weekday=5,2026-07-04 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 6,morning
user_001278,大样本周期_monthly_0314,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001279,添加银行卡,monthly,day≈21,2026-07-21 11:00:00,0.744382,最近 186 天内 100% 的行为集中在每月 21 日前后,afternoon
user_001282,大样本周期_daily_0820,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001283,大样本周期_interval_0159,interval,every 17 days,2026-06-30 18:00:00,0.940818,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.04,evening
user_001285,大样本周期_daily_0540,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001288,大样本周期_weekly_0105,weekly,weekday=0,2026-07-06 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 1,morning
user_001289,大样本周期_daily_0924,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001292,大样本周期_interval_0327,interval,every 11 days,2026-06-30 18:00:00,0.927628,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.06,evening
user_001294,大样本周期_weekly_0649,weekly,weekday=5,2026-07-04 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 6,morning
user_001295,大样本周期_daily_0556,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001299,大样本周期_interval_0247,interval,every 11 days,2026-07-10 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_001300,预约网点取号,interval,every 68 days,2026-08-21 03:00:00,0.937964,最近 4 个活跃日相邻行为间隔约 68 天，CV=0.04,night
user_001302,大样本周期_monthly_0886,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001302,查银行卡,monthly,day≈29,2026-07-29 09:00:00,0.783333,最近 186 天内 100% 的行为集中在每月 29 日前后,noon
user_001303,大样本周期_daily_0352,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001309,大样本周期_interval_0255,interval,every 17 days,2026-06-30 18:00:00,0.940818,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.04,evening
user_001310,大样本周期_monthly_0618,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001311,大样本周期_monthly_0458,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001312,大样本周期_daily_0136,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001313,大样本周期_weekly_0265,weekly,weekday=6,2026-07-05 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 7,morning
user_001315,大样本周期_daily_0288,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001318,大样本周期_interval_0191,interval,every 17 days,2026-07-15 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001319,大样本周期_monthly_0098,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001324,大样本周期_monthly_0474,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001326,大样本周期_weekly_0865,weekly,weekday=4,2026-07-03 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 5,morning
user_001328,大样本周期_interval_0947,interval,every 9 days,2026-07-07 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001334,大样本周期_monthly_0614,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001337,大样本周期_weekly_0013,weekly,weekday=6,2026-07-05 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 7,morning
user_001338,大样本周期_interval_0711,interval,every 11 days,2026-06-30 18:00:00,0.927628,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.06,evening
user_001340,大样本周期_daily_0100,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001341,大样本周期_daily_0752,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001342,大样本周期_monthly_0022,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001343,大样本周期_weekly_0893,weekly,weekday=4,2026-07-03 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 5,morning
user_001344,大样本周期_daily_0160,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001348,大样本周期_interval_0275,interval,every 9 days,2026-07-07 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001351,大样本周期_interval_0287,interval,every 17 days,2026-07-15 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001352,大样本周期_weekly_0945,weekly,weekday=0,2026-07-06 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 1,morning
user_001354,大样本周期_weekly_0705,weekly,weekday=5,2026-07-04 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 6,morning
user_001356,大样本周期_monthly_0290,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001357,大样本周期_interval_0763,interval,every 13 days,2026-07-12 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001358,大样本周期_daily_0660,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001359,大样本周期_weekly_0785,weekly,weekday=1,2026-07-07 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 2,morning
user_001360,大样本周期_weekly_0605,weekly,weekday=3,2026-07-02 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 4,morning
user_001361,大样本周期_interval_0807,interval,every 11 days,2026-06-30 18:00:00,0.927628,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.06,evening
user_001370,大样本周期_monthly_0482,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001373,大样本周期_interval_0859,interval,every 13 days,2026-07-12 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001374,大样本周期_monthly_0426,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001375,大样本周期_weekly_0205,weekly,weekday=2,2026-07-01 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 3,morning
user_001378,大样本周期_weekly_0805,weekly,weekday=0,2026-07-06 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 1,morning
user_001381,大样本周期_monthly_0662,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001384,大样本周期_daily_0648,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001385,大样本周期_daily_0960,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001386,大样本周期_interval_0027,interval,every 13 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001387,大样本周期_weekly_0829,weekly,weekday=3,2026-07-02 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 4,morning
user_001388,大样本周期_daily_0480,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001392,大样本周期_weekly_0653,weekly,weekday=2,2026-07-01 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 3,morning
user_001395,大样本周期_interval_0919,interval,every 11 days,2026-07-10 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_001399,大样本周期_daily_0976,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001402,大样本周期_interval_0531,interval,every 9 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001403,大样本周期_interval_0435,interval,every 9 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001405,大样本周期_interval_0611,interval,every 9 days,2026-07-07 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001410,大样本周期_monthly_0394,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001412,大样本周期_interval_0207,interval,every 17 days,2026-06-30 18:00:00,0.940818,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.04,evening
user_001414,大样本周期_daily_0988,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001421,大样本周期_interval_0951,interval,every 11 days,2026-06-30 18:00:00,0.927628,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.06,evening
user_001422,大样本周期_interval_0347,interval,every 13 days,2026-07-11 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001423,大样本周期_monthly_0262,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001431,大样本周期_daily_0948,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001433,大样本周期_interval_0575,interval,every 17 days,2026-07-15 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001434,大样本周期_weekly_0297,weekly,weekday=3,2026-07-02 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 4,morning
user_001435,大样本周期_weekly_0781,weekly,weekday=4,2026-07-03 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 5,morning
user_001436,大样本周期_daily_0772,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001437,大样本周期_monthly_0338,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001438,大样本周期_monthly_0522,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001439,大样本周期_interval_0119,interval,every 11 days,2026-07-09 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_001441,大样本周期_weekly_0061,weekly,weekday=5,2026-07-04 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 6,morning
user_001444,大样本周期_monthly_0002,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001445,大样本周期_weekly_0737,weekly,weekday=2,2026-07-01 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 3,morning
user_001449,大样本周期_weekly_0197,weekly,weekday=1,2026-07-07 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 2,morning
user_001450,大样本周期_daily_0552,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001451,大样本周期_daily_0700,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001455,大样本周期_daily_0884,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001460,大样本周期_monthly_0550,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001461,大样本周期_interval_0183,interval,every 11 days,2026-06-30 18:00:00,0.927628,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.06,evening
user_001462,大样本周期_interval_0703,interval,every 17 days,2026-07-16 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001463,大样本周期_weekly_0145,weekly,weekday=5,2026-07-04 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 6,morning
user_001464,大样本周期_interval_0671,interval,every 17 days,2026-07-15 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001467,大样本周期_daily_0920,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001469,大样本周期_interval_0051,interval,every 9 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001471,大样本周期_interval_0335,interval,every 17 days,2026-07-15 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001476,大样本周期_monthly_0386,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001478,大样本周期_daily_0420,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001479,大样本周期_monthly_0630,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001480,大样本周期_interval_0839,interval,every 11 days,2026-07-09 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_001481,大样本周期_interval_0243,interval,every 9 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001484,大样本周期_monthly_0870,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001486,大样本周期_monthly_0666,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001488,大样本周期_interval_0215,interval,every 11 days,2026-07-09 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_001493,大样本周期_daily_0864,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001495,大样本周期_interval_0687,interval,every 17 days,2026-06-30 18:00:00,0.940818,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.04,evening
user_001496,大样本周期_interval_0731,interval,every 13 days,2026-07-11 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001497,大样本周期_interval_0175,interval,every 17 days,2026-07-16 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001498,大样本周期_monthly_0178,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001499,大样本周期_daily_0488,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001501,跨行转入,monthly,day≈15,2026-07-15 04:00:00,0.901667,最近 186 天内 75% 的行为集中在每月 15 日前后,evening
user_001503,大样本周期_daily_0564,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001505,大样本周期_weekly_0221,weekly,weekday=4,2026-07-03 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 5,morning
user_001507,大样本周期_interval_0639,interval,every 17 days,2026-06-30 18:00:00,0.940818,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.04,evening
user_001508,大样本周期_daily_0068,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001510,大样本周期_monthly_0790,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001511,大样本周期_daily_0656,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001512,大样本周期_monthly_0450,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001519,大样本周期_monthly_0118,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001520,大样本周期_weekly_0565,weekly,weekday=5,2026-07-04 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 6,morning
user_001522,大样本周期_daily_0860,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001523,大样本周期_daily_0492,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001524,大样本周期_weekly_0909,weekly,weekday=6,2026-07-05 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 7,morning
user_001525,大样本周期_daily_0140,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001526,大样本周期_interval_0367,interval,every 17 days,2026-07-16 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001528,大样本周期_weekly_0101,weekly,weekday=3,2026-07-02 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 4,morning
user_001529,大样本周期_weekly_0009,weekly,weekday=2,2026-07-01 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 3,morning
user_001530,大样本周期_daily_0148,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001532,大样本周期_monthly_0246,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001533,大样本周期_daily_0224,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001534,大样本周期_weekly_0229,weekly,weekday=5,2026-07-04 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 6,morning
user_001537,大样本周期_interval_0735,interval,every 17 days,2026-06-30 18:00:00,0.940818,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.04,evening
user_001538,大样本周期_weekly_0277,weekly,weekday=4,2026-07-03 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 5,morning
user_001541,大样本周期_weekly_0793,weekly,weekday=2,2026-07-01 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 3,morning
user_001543,大样本周期_weekly_0089,weekly,weekday=5,2026-07-04 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 6,morning
user_001545,大样本周期_daily_0228,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001546,大样本周期_daily_0308,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001549,大样本周期_daily_0468,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001551,买黄金,monthly,day≈18,2026-07-18 01:00:00,0.835333,最近 186 天内 100% 的行为集中在每月 18 日前后,morning
user_001553,大样本周期_interval_0559,interval,every 17 days,2026-07-16 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001554,大样本周期_interval_0139,interval,every 13 days,2026-07-12 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001555,大样本周期_interval_0915,interval,every 9 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001556,大样本周期_monthly_0154,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001558,大样本周期_daily_0324,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001559,大样本周期_daily_0892,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001560,大样本周期_daily_0284,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001561,大样本周期_weekly_0409,weekly,weekday=3,2026-07-02 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 4,morning
user_001563,大样本周期_monthly_0598,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001567,大样本周期_daily_0588,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001570,大样本周期_weekly_0905,weekly,weekday=2,2026-07-01 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 3,morning
user_001571,大样本周期_interval_0987,interval,every 13 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001572,大样本周期_monthly_0418,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001573,大样本周期_interval_0627,interval,every 9 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001574,大样本周期_daily_0844,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001576,大样本周期_daily_0260,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001577,大样本周期_monthly_0838,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001578,大样本周期_interval_0439,interval,every 11 days,2026-07-10 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_001579,大样本周期_interval_0835,interval,every 9 days,2026-07-08 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001580,大样本周期_weekly_0685,weekly,weekday=6,2026-07-05 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 7,morning
user_001584,大样本周期_daily_0424,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001585,大样本周期_interval_0307,interval,every 9 days,2026-07-08 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001588,大样本周期_monthly_0306,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001589,大样本周期_weekly_0281,weekly,weekday=1,2026-07-07 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 2,morning
user_001591,大样本周期_monthly_0070,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001594,大样本周期_daily_0448,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001594,查看黄金行情,monthly,day≈13,2026-07-13 01:00:00,0.788202,最近 186 天内 100% 的行为集中在每月 13 日前后,night
user_001601,大样本周期_daily_0212,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001604,大样本周期_monthly_0730,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001605,大样本周期_daily_0000,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001606,大样本周期_weekly_0209,weekly,weekday=6,2026-07-05 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 7,morning
user_001607,大样本周期_weekly_0477,weekly,weekday=1,2026-07-07 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 2,morning
user_001608,大样本周期_interval_0443,interval,every 13 days,2026-07-11 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001612,大样本周期_daily_0456,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001614,大样本周期_monthly_0918,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001615,大样本周期_daily_0724,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001616,大样本周期_interval_0451,interval,every 9 days,2026-07-08 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001619,大样本周期_weekly_0413,weekly,weekday=0,2026-07-06 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 1,morning
user_001623,大样本周期_interval_0663,interval,every 11 days,2026-06-30 18:00:00,0.927628,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.06,evening
user_001624,大样本周期_weekly_0301,weekly,weekday=0,2026-07-06 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 1,morning
user_001627,大样本周期_weekly_0617,weekly,weekday=1,2026-07-07 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 2,morning
user_001630,大样本周期_daily_0392,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
