user_id,action_name,time_period,period_event_count,total_event_count,period_share,active_days,first_time,last_time,time_period_score,rank
user_000082,短信验证,early_morning,4,5,0.8,4,2025-12-07 02:46:00,2026-06-15 03:24:00,1.28755,3
user_000084,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,1
user_000084,大样本固定时段_morning_0961,morning,4,5,0.8,3,2026-05-02 06:18:00,2026-06-19 06:12:00,1.28755,2
user_000085,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,1
user_000085,大样本非周期_short_burst_0211,morning,5,5,1.0,5,2026-06-05 10:51:00,2026-06-09 10:32:00,1.791759,2
user_000085,查看基金净值,afternoon,5,6,0.833333,5,2026-01-27 13:00:00,2026-06-29 12:41:00,1.493133,3
user_000085,查还款结果,morning,5,6,0.833333,5,2025-08-24 11:28:00,2026-06-27 09:09:00,1.493133,4
user_000085,买黄金,early_morning,4,5,0.8,4,2026-01-25 02:35:00,2026-06-28 04:15:00,1.28755,5
user_000086,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,1
user_000086,大样本负链路_0281_A,afternoon,5,5,1.0,5,2026-04-28 12:00:00,2026-06-18 12:00:00,1.791759,2
user_000086,大样本非周期_short_burst_0281,morning,5,5,1.0,5,2026-06-05 10:16:00,2026-06-09 10:16:00,1.791759,3
user_000086,查交易明细,morning,6,8,0.75,6,2025-08-01 10:19:00,2026-06-29 09:24:00,1.459433,4
user_000087,大样本非周期_random_intervals_0562,morning,5,5,1.0,5,2026-04-06 10:32:00,2026-06-27 10:00:00,1.791759,1
user_000088,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,1
user_000089,大样本负链路_0449_A,afternoon,5,5,1.0,5,2026-04-22 12:00:00,2026-06-12 12:00:00,1.791759,1
user_000089,大样本非周期_stale_periodic_0449,morning,5,5,1.0,5,2026-01-31 10:23:00,2026-02-28 10:21:00,1.791759,2
user_000090,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,1
user_000090,大样本固定时段_evening_0903,evening,5,6,0.833333,5,2026-02-06 21:51:00,2026-06-17 18:40:00,1.493133,2
user_000091,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,1
user_000091,大样本负链路_0201_A,afternoon,5,5,1.0,5,2026-04-27 12:00:00,2026-06-17 12:00:00,1.791759,2
user_000091,大样本非周期_short_burst_0201,morning,5,5,1.0,5,2026-06-05 10:36:00,2026-06-09 10:47:00,1.791759,3
user_000092,大样本非周期_random_intervals_0422,morning,5,5,1.0,5,2026-04-06 10:40:00,2026-06-27 10:19:00,1.791759,1
user_000093,大样本非周期_short_burst_0756,morning,5,5,1.0,5,2026-06-05 10:48:00,2026-06-09 10:54:00,1.791759,1
user_000093,跨行转入,evening,4,5,0.8,4,2025-11-03 22:34:00,2026-06-04 19:49:00,1.28755,2
user_000094,大样本非周期_random_intervals_0192,morning,5,5,1.0,5,2026-04-06 10:50:00,2026-06-27 10:19:00,1.791759,1
user_000094,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_000095,大样本非周期_short_burst_0786,morning,5,5,1.0,5,2026-06-05 10:41:00,2026-06-09 10:15:00,1.791759,1
user_000096,大样本周期_weekly_0393,morning,8,8,1.0,8,2026-05-12 06:05:00,2026-06-30 06:12:00,2.197225,1
user_000096,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_000096,大样本固定时段_morning_0193,morning,4,5,0.8,3,2026-04-30 06:08:00,2026-06-17 06:28:00,1.28755,3
user_000096,预约网点取号,early_morning,5,7,0.714286,5,2025-11-02 03:26:00,2026-06-30 02:17:00,1.279828,4
user_000097,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,1
user_000097,结构性存款,morning,5,5,1.0,5,2025-10-31 11:43:00,2026-06-14 07:06:00,1.791759,2
user_000097,大样本固定时段_morning_0977,morning,4,5,0.8,3,2026-05-01 06:02:00,2026-06-18 06:06:00,1.28755,3
user_000098,大样本非周期_random_intervals_0217,morning,5,5,1.0,5,2026-04-06 10:50:00,2026-06-27 10:41:00,1.791759,1
user_000098,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_000098,大样本负链路_0217_A,afternoon,5,5,1.0,5,2026-04-29 12:00:00,2026-06-19 12:00:00,1.791759,3
user_000098,查银行卡,morning,6,8,0.75,6,2025-12-10 07:17:00,2026-06-29 11:37:00,1.459433,4
user_000098,风险评估,morning,6,8,0.75,6,2025-07-26 09:52:00,2026-06-29 11:34:00,1.459433,5
user_000099,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,1
user_000099,大样本固定时段_evening_0999,evening,5,6,0.833333,5,2026-02-05 21:07:00,2026-06-16 18:50:00,1.493133,2
user_000100,大样本周期_monthly_0510,afternoon,6,6,1.0,6,2025-11-30 12:05:00,2026-05-30 12:10:00,1.94591,1
user_000100,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_000100,大样本固定时段_afternoon_0310,afternoon,5,6,0.833333,5,2026-02-09 15:41:00,2026-06-20 12:09:00,1.493133,3
user_000100,查还款结果,afternoon,5,7,0.714286,5,2026-01-10 15:16:00,2026-06-26 14:12:00,1.279828,4
user_000101,大样本负链路_0569_A,afternoon,5,5,1.0,5,2026-04-28 12:00:00,2026-06-18 12:00:00,1.791759,1
user_000101,大样本非周期_stale_periodic_0569,morning,5,5,1.0,5,2026-01-31 10:22:00,2026-02-28 10:56:00,1.791759,2
user_000102,大样本周期_interval_0983,evening,8,8,1.0,8,2026-04-12 18:05:00,2026-06-28 18:12:00,2.197225,1
user_000102,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_000102,大样本固定时段_evening_0783,evening,8,10,0.8,8,2025-08-01 21:17:00,2026-06-17 18:40:00,1.75778,3
user_000102,查看基金净值,morning,5,6,0.833333,5,2026-02-11 09:46:00,2026-06-28 06:11:00,1.493133,4
user_000103,大样本周期_interval_0923,evening,8,8,1.0,8,2026-03-29 18:05:00,2026-06-28 18:12:00,2.197225,1
user_000103,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_000103,大样本固定时段_evening_0723,evening,4,5,0.8,3,2026-04-30 18:36:00,2026-06-17 18:11:00,1.28755,3
user_000104,大样本周期_weekly_0177,morning,8,8,1.0,8,2026-05-06 06:05:00,2026-06-24 06:12:00,2.197225,1
user_000104,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_000105,大样本周期_daily_0620,early_morning,8,8,1.0,8,2026-06-22 05:05:00,2026-06-30 05:12:00,2.197225,1
user_000105,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_000105,大样本固定时段_early_morning_0420,early_morning,5,6,0.833333,5,2026-02-09 01:37:00,2026-06-20 00:18:00,1.493133,3
user_000105,查交易结果,early_morning,4,5,0.8,4,2025-07-21 05:30:00,2026-06-30 05:26:00,1.28755,4
user_000106,大样本周期_weekly_0769,morning,8,8,1.0,8,2026-05-10 06:05:00,2026-06-28 06:12:00,2.197225,1
user_000106,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_000106,大样本固定时段_morning_0569,morning,7,10,0.7,7,2025-10-07 06:45:00,2026-06-16 06:07:00,1.455609,3
user_000107,大样本周期_weekly_0765,morning,7,7,1.0,7,2026-05-06 06:05:00,2026-06-24 06:11:00,2.079442,1
user_000107,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_000107,大样本固定时段_morning_0565,morning,5,6,0.833333,5,2026-02-09 09:47:00,2026-06-20 06:25:00,1.493133,3
user_000108,大样本周期_monthly_0686,afternoon,6,6,1.0,6,2025-11-30 12:05:00,2026-05-30 12:10:00,1.94591,1
user_000108,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,2
user_000108,大样本固定时段_afternoon_0486,afternoon,5,6,0.833333,5,2026-02-08 15:07:00,2026-06-19 12:13:00,1.493133,3
user_000108,查银行卡,afternoon,4,5,0.8,4,2026-02-15 13:45:00,2026-06-17 15:43:00,1.28755,4
user_000109,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,1
user_000109,大样本固定时段_early_morning_0912,early_morning,4,5,0.8,3,2026-05-01 00:45:00,2026-06-18 00:31:00,1.28755,2
user_000110,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,1
user_000111,大样本周期_interval_0291,evening,7,7,1.0,7,2026-04-28 18:05:00,2026-06-21 18:11:00,2.079442,1
user_000111,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,2
user_000111,大样本固定时段_evening_0091,evening,7,10,0.7,7,2025-10-10 18:46:00,2026-06-19 18:58:00,1.455609,3
user_000112,大样本非周期_stale_periodic_0599,morning,5,5,1.0,5,2026-01-31 10:21:00,2026-02-28 10:39:00,1.791759,1
user_000112,预约网点取号,early_morning,4,5,0.8,4,2026-01-10 04:46:00,2026-06-18 01:42:00,1.28755,2
user_000113,大样本周期_interval_0695,evening,8,8,1.0,8,2026-04-12 18:05:00,2026-06-28 18:12:00,2.197225,1
user_000113,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_000113,大样本固定时段_evening_0495,evening,8,10,0.8,8,2025-08-04 21:10:00,2026-06-20 18:29:00,1.75778,3
user_000114,大样本周期_daily_0840,early_morning,9,9,1.0,9,2026-06-22 05:05:00,2026-06-30 05:13:00,2.302585,1
user_000114,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_000114,查看黄金行情,morning,8,11,0.727273,8,2025-07-07 11:12:00,2026-06-30 07:20:00,1.597982,3
user_000114,大样本固定时段_early_morning_0640,early_morning,4,5,0.8,3,2026-05-03 00:27:00,2026-06-20 00:00:00,1.28755,4
user_000115,大样本周期_daily_0968,early_morning,9,9,1.0,9,2026-06-22 05:05:00,2026-06-30 05:13:00,2.302585,1
user_000115,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_000115,大样本固定时段_early_morning_0768,early_morning,4,5,0.8,3,2026-04-30 00:28:00,2026-06-17 00:17:00,1.28755,3
user_000117,大样本周期_daily_0848,early_morning,9,9,1.0,9,2026-06-22 05:05:00,2026-06-30 05:13:00,2.302585,1
user_000117,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_000117,大样本固定时段_early_morning_0648,early_morning,7,10,0.7,7,2025-10-08 00:14:00,2026-06-17 00:03:00,1.455609,3
user_000118,大样本周期_daily_0652,early_morning,8,8,1.0,8,2026-06-22 05:05:00,2026-06-30 05:12:00,2.197225,1
user_000118,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_000118,大样本固定时段_early_morning_0452,early_morning,5,6,0.833333,5,2026-02-07 01:28:00,2026-06-18 00:21:00,1.493133,3
user_000119,查看基金净值,early_morning,5,7,0.714286,5,2025-07-26 01:11:00,2026-06-18 02:14:00,1.279828,1
user_000120,大样本周期_interval_0971,evening,8,8,1.0,8,2026-03-29 18:05:00,2026-06-28 18:12:00,2.197225,1
user_000120,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,2
user_000120,大样本固定时段_evening_0771,evening,4,5,0.8,3,2026-05-02 18:06:00,2026-06-19 18:58:00,1.28755,3
user_000121,大样本周期_weekly_0929,morning,8,8,1.0,8,2026-05-09 06:05:00,2026-06-27 06:12:00,2.197225,1
user_000121,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_000121,大样本固定时段_morning_0729,morning,7,10,0.7,7,2025-10-07 06:20:00,2026-06-16 06:52:00,1.455609,3
user_000122,大样本周期_interval_0239,evening,8,8,1.0,8,2026-03-01 18:05:00,2026-06-28 18:12:00,2.197225,1
user_000122,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_000122,大样本固定时段_evening_0039,evening,5,6,0.833333,5,2026-02-05 21:05:00,2026-06-16 18:38:00,1.493133,3
user_000123,添加银行卡,early_morning,5,6,0.833333,5,2025-07-14 03:29:00,2026-06-17 05:09:00,1.493133,1
user_000123,查交易结果,early_morning,7,10,0.7,7,2025-07-14 03:32:00,2026-06-17 05:12:00,1.455609,2
user_000123,预约网点取号,early_morning,4,5,0.8,4,2026-01-28 03:23:00,2026-06-15 04:35:00,1.28755,3
user_000124,大样本周期_weekly_0093,morning,7,7,1.0,7,2026-05-06 06:05:00,2026-06-24 06:11:00,2.079442,1
user_000124,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_000125,查账户明细,evening,5,6,0.833333,5,2025-10-02 22:49:00,2026-06-17 20:46:00,1.493133,1
user_000126,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,1
user_000126,大样本固定时段_early_morning_0924,early_morning,8,10,0.8,8,2025-07-31 01:24:00,2026-06-16 00:19:00,1.75778,2
user_000127,大样本非周期_random_intervals_0327,morning,5,5,1.0,5,2026-04-06 10:50:00,2026-06-27 10:11:00,1.791759,1
user_000127,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_000128,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,1
user_000128,大样本非周期_stale_periodic_0314,morning,5,5,1.0,5,2026-01-31 10:09:00,2026-02-28 10:00:00,1.791759,2
user_000129,大样本周期_daily_0192,early_morning,9,9,1.0,9,2026-06-22 05:05:00,2026-06-30 05:13:00,2.302585,1
user_000129,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_000129,大样本链路_0792_步骤2,morning,4,4,1.0,4,2026-04-08 08:30:00,2026-06-25 08:30:00,1.609438,3
user_000129,大样本链路_0792_步骤1,morning,4,4,1.0,4,2026-04-08 08:00:00,2026-06-25 08:00:00,1.609438,4
user_000129,大样本链路_0192_步骤2,morning,4,4,1.0,4,2026-04-03 08:30:00,2026-06-20 08:30:00,1.609438,5
user_000130,大样本周期_daily_0484,early_morning,8,8,1.0,8,2026-06-22 05:05:00,2026-06-30 05:12:00,2.197225,1
user_000130,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_000130,大样本固定时段_early_morning_0284,early_morning,8,10,0.8,8,2025-07-31 01:47:00,2026-06-16 00:55:00,1.75778,3
user_000130,大样本链路_0484_步骤2,morning,4,4,1.0,4,2026-04-08 08:30:00,2026-06-25 08:30:00,1.609438,4
user_000130,大样本链路_0484_步骤1,morning,4,4,1.0,4,2026-04-08 08:00:00,2026-06-25 08:00:00,1.609438,5
user_000131,大样本周期_interval_0887,evening,8,8,1.0,8,2026-04-12 18:05:00,2026-06-28 18:12:00,2.197225,1
user_000131,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_000131,大样本固定时段_evening_0687,evening,8,10,0.8,8,2025-08-02 21:54:00,2026-06-18 18:18:00,1.75778,3
user_000132,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,1
user_000133,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,1
user_000133,大样本负链路_0213_A,afternoon,5,5,1.0,5,2026-04-24 12:00:00,2026-06-14 12:00:00,1.791759,2
user_000134,大样本周期_monthly_0478,afternoon,6,6,1.0,6,2025-11-30 12:05:00,2026-05-30 12:10:00,1.94591,1
user_000134,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_000134,大样本固定时段_afternoon_0278,afternoon,5,6,0.833333,5,2026-02-06 15:09:00,2026-06-17 12:56:00,1.493133,3
user_000134,查银行卡,afternoon,5,7,0.714286,5,2025-07-24 17:37:00,2026-06-01 16:05:00,1.279828,4
user_000135,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,1
user_000135,大样本固定时段_early_morning_0800,early_morning,4,5,0.8,3,2026-05-03 00:17:00,2026-06-20 00:01:00,1.28755,2
user_000136,大样本周期_monthly_0094,afternoon,6,6,1.0,6,2025-11-30 12:05:00,2026-05-30 12:10:00,1.94591,1
user_000136,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_000136,查看理财产品,evening,5,6,0.833333,5,2026-02-05 20:15:00,2026-06-09 23:24:00,1.493133,3
user_000137,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,1
user_000137,大样本固定时段_afternoon_0814,afternoon,8,10,0.8,8,2025-07-31 15:24:00,2026-06-16 12:21:00,1.75778,2
user_000138,预约网点取号,evening,5,6,0.833333,5,2025-09-26 22:26:00,2026-06-15 20:48:00,1.493133,1
user_000138,银行卡管理,morning,4,5,0.8,4,2026-03-30 06:19:00,2026-06-25 09:35:00,1.28755,2
user_000139,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,1
user_000140,大样本周期_weekly_0825,morning,8,8,1.0,8,2026-05-10 06:05:00,2026-06-28 06:12:00,2.197225,1
user_000140,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_000140,大样本固定时段_morning_0625,morning,4,5,0.8,3,2026-05-03 06:13:00,2026-06-20 06:21:00,1.28755,3
user_000140,查看黄金行情,early_morning,5,7,0.714286,5,2026-02-12 02:03:00,2026-06-29 03:06:00,1.279828,4
user_000141,大样本周期_weekly_0325,morning,7,7,1.0,7,2026-05-07 06:05:00,2026-06-25 06:11:00,2.079442,1
user_000141,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_000141,大样本固定时段_morning_0125,morning,8,10,0.8,8,2025-08-04 09:10:00,2026-06-20 06:20:00,1.75778,3
user_000142,大样本周期_daily_0880,early_morning,9,9,1.0,9,2026-06-22 05:05:00,2026-06-30 05:13:00,2.302585,1
user_000142,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_000142,大样本固定时段_early_morning_0680,early_morning,7,10,0.7,7,2025-10-11 00:26:00,2026-06-20 00:18:00,1.455609,3
user_000143,大样本非周期_random_intervals_0122,morning,5,5,1.0,5,2026-04-06 10:26:00,2026-06-27 10:26:00,1.791759,1
user_000143,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_000143,快捷支付,evening,4,5,0.8,4,2025-08-06 22:37:00,2026-06-01 22:34:00,1.28755,3
user_000143,查交易结果,morning,5,7,0.714286,5,2025-08-10 07:51:00,2026-06-10 08:47:00,1.279828,4
user_000144,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,1
user_000145,跨行转入,early_morning,5,7,0.714286,5,2025-07-31 03:24:00,2026-06-27 00:32:00,1.279828,1
user_000146,大样本周期_daily_0496,early_morning,9,9,1.0,9,2026-06-22 05:05:00,2026-06-30 05:13:00,2.302585,1
user_000146,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,2
user_000146,大样本链路_0496_步骤2,morning,4,4,1.0,4,2026-04-07 08:30:00,2026-06-24 08:30:00,1.609438,3
user_000146,大样本链路_0496_步骤1,morning,4,4,1.0,4,2026-04-07 08:00:00,2026-06-24 08:00:00,1.609438,4
user_000146,大样本链路_1096_步骤2,morning,4,4,1.0,4,2026-04-01 08:30:00,2026-06-18 08:30:00,1.609438,5
user_000147,大样本周期_weekly_0033,morning,8,8,1.0,8,2026-05-09 06:05:00,2026-06-27 06:12:00,2.197225,1
user_000147,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_000147,预约网点取号,evening,5,7,0.714286,5,2026-01-21 19:37:00,2026-06-27 23:03:00,1.279828,3
user_000148,大样本非周期_stale_periodic_0754,morning,5,5,1.0,5,2026-01-31 10:10:00,2026-02-28 10:54:00,1.791759,1
user_000148,查还款结果,afternoon,5,7,0.714286,5,2025-09-18 12:24:00,2026-06-27 12:48:00,1.279828,2
user_000149,大样本周期_weekly_0501,morning,7,7,1.0,7,2026-05-08 06:05:00,2026-06-26 06:11:00,2.079442,1
user_000149,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,2
user_000149,大样本固定时段_morning_0301,morning,8,10,0.8,8,2025-08-03 09:19:00,2026-06-19 06:14:00,1.75778,3
user_000150,大样本周期_interval_0015,evening,7,7,1.0,7,2026-03-03 18:05:00,2026-06-13 18:11:00,2.079442,1
user_000150,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_000150,查账户明细,early_morning,4,5,0.8,4,2026-01-17 02:35:00,2026-06-06 03:12:00,1.28755,3
user_000151,大样本非周期_random_intervals_0457,morning,5,5,1.0,5,2026-04-06 10:16:00,2026-06-27 10:23:00,1.791759,1
user_000151,大样本负链路_0457_A,afternoon,5,5,1.0,5,2026-04-23 12:00:00,2026-06-13 12:00:00,1.791759,2
user_000152,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,1
user_000152,大样本负链路_0181_A,afternoon,5,5,1.0,5,2026-04-29 12:00:00,2026-06-19 12:00:00,1.791759,2
user_000152,大样本非周期_short_burst_0181,morning,5,5,1.0,5,2026-06-05 10:19:00,2026-06-09 10:18:00,1.791759,3
user_000152,查还款结果,early_morning,4,5,0.8,4,2025-09-13 03:17:00,2026-06-28 01:34:00,1.28755,4
user_000153,查银行卡,morning,4,5,0.8,4,2025-12-22 06:51:00,2026-06-28 11:17:00,1.28755,1
user_000154,大样本周期_monthly_0722,afternoon,8,8,1.0,8,2025-11-01 12:05:00,2026-06-01 12:12:00,2.197225,1
user_000154,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_000154,大样本固定时段_afternoon_0522,afternoon,7,10,0.7,7,2025-10-09 12:10:00,2026-06-18 12:07:00,1.455609,3
user_000155,收款码,early_morning,5,5,1.0,5,2025-07-22 01:15:00,2026-06-27 01:12:00,1.791759,1
user_000155,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_000156,大样本周期_weekly_0989,morning,7,7,1.0,7,2026-05-06 06:05:00,2026-06-24 06:11:00,2.079442,1
